STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Meghalaya,East Jaintia Hills,Mynkre Substation,21.5,2026-09-08,00:45:00,100.0,2026-09-07,00:45:00,2026-09-08 01:25:41,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
Meghalaya,East Khasi Hills,Khatarshnong Laitkroh,16.7,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Meghalaya,East Khasi Hills,Laban,,,,93.0,2026-09-07,01:15:00,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Meghalaya,East Khasi Hills,Mawryngkneng,21.4,2026-09-08,01:00:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Meghalaya,East Khasi Hills,Nehu,19.1,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
Meghalaya,East Khasi Hills,Shillong,17.8,2026-09-08,01:15:00,96.0,2026-09-07,01:15:00,2026-09-08 01:25:41,18.1,Zone 3,32.5,Zone 4,18.1,Zone 3,31.5,Zone 4,23.8,Zone 3,36.0,Zone 4,28.0,Zone 4,46.7,Zone 5,32.5,Zone 4,58.2,Zone 5
Meghalaya,Jaintia Hills,Jowai,21.7,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Meghalaya,North Garo Hills,Resubelpara,26.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Meghalaya,Ri Bhoi,Umtrewdam,29.0,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Meghalaya,South West Garo Hills,Ampati,26.3,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Meghalaya,South West Khasi Hills,Mawkyrwat,18.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,18.9,Zone 3,33.5,Zone 4,18.9,Zone 3,32.4,Zone 4,24.3,Zone 3,37.6,Zone 5,28.8,Zone 4,51.2,Zone 5,33.5,Zone 4,59.8,Zone 5
Meghalaya,West Garo Hills,Tura,25.8,2026-09-08,01:15:00,89.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.2,Zone 4,60.3,Zone 5,28.2,Zone 4,59.2,Zone 5,34.9,Zone 4,62.4,Zone 5,48.4,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
Meghalaya,West Khasi Hills,Nongstoin,19.9,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,20.8,Zone 3,35.8,Zone 4,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
Mizoram,Aizawl,Lengpui,25.3,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Mizoram,Aizawl,Mizoram University,23.5,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,24.8,Zone 3,55.6,Zone 5,24.8,Zone 3,51.0,Zone 5,31.1,Zone 4,60.5,Zone 5,38.4,Zone 5,63.1,Zone 5,55.6,Zone 5,65.2,Zone 5
Mizoram,Champhai,Champhai Aws,18.9,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,19.5,Zone 3,34.2,Zone 4,19.5,Zone 3,33.1,Zone 4,24.7,Zone 3,40.0,Zone 5,29.4,Zone 4,53.7,Zone 5,34.2,Zone 4,60.3,Zone 5
Mizoram,Hnathial,Hnathial,21.8,2026-09-08,01:00:00,100.0,2026-09-07,01:00:00,2026-09-08 01:25:41,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
Mizoram,Khawzawl,Khawzawl,20.9,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
Mizoram,Kolasib,Kolasib,23.2,2026-09-08,01:15:00,98.0,2026-09-07,01:15:00,2026-09-08 01:25:41,24.2,Zone 3,51.4,Zone 5,24.2,Zone 3,46.6,Zone 5,30.1,Zone 4,59.6,Zone 5,35.9,Zone 4,62.4,Zone 5,51.4,Zone 5,64.5,Zone 5
Mizoram,Lawngtlai,Chawnhu,20.8,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
Mizoram,Mamit,Lengpui Kvk,24.5,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Mizoram,Saiha,Saiha,19.2,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,19.5,Zone 3,34.1,Zone 4,19.5,Zone 3,33.0,Zone 4,24.7,Zone 3,39.5,Zone 5,29.4,Zone 4,53.2,Zone 5,34.1,Zone 4,60.2,Zone 5
Mizoram,Serchhip,Serchhip,21.8,2026-09-08,01:15:00,73.0,2026-09-07,01:15:00,2026-09-08 01:25:41,21.9,Zone 3,36.2,Zone 4,21.9,Zone 3,35.2,Zone 4,27.0,Zone 4,39.6,Zone 4,31.8,Zone 4,53.1,Zone 5,36.2,Zone 4,60.2,Zone 5
Nagaland,Dimapur,Dimapur,27.2,2026-09-08,01:15:00,98.0,2026-09-07,01:15:00,2026-09-08 01:25:41,31.5,Zone 4,64.0,Zone 5,31.5,Zone 4,63.0,Zone 5,46.9,Zone 5,65.7,Zone 5,60.7,Zone 5,67.6,Zone 5,64.0,Zone 5,69.1,Zone 5
Nagaland,Kiphire,Kiphire Aws400,21.9,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
Nagaland,Kohima,Chiephobozou Nerhema,21.7,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,22.6,Zone 3,42.7,Zone 5,22.6,Zone 3,38.4,Zone 5,27.8,Zone 4,54.2,Zone 5,33.3,Zone 4,60.7,Zone 5,42.7,Zone 5,63.1,Zone 5
Nagaland,Kohima,Kohima,21.3,2026-09-08,01:15:00,92.0,2026-09-07,01:15:00,2026-09-08 01:25:41,22.2,Zone 3,37.5,Zone 4,22.2,Zone 3,36.3,Zone 4,27.3,Zone 4,49.0,Zone 5,32.6,Zone 4,59.6,Zone 5,37.5,Zone 4,62.1,Zone 5
Nagaland,Kohima,Sechu,21.8,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,23.1,Zone 3,45.3,Zone 5,23.1,Zone 3,40.7,Zone 5,28.5,Zone 4,56.4,Zone 5,34.1,Zone 4,61.2,Zone 5,45.3,Zone 5,63.5,Zone 5
Nagaland,Peren,Jalukie,25.5,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Nagaland,Tuensang,Thonoknyu,19.6,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
Nagaland,Wokha,Wokha,22.4,2026-09-08,01:15:00,45.0,2026-09-07,01:15:00,2026-09-08 01:25:41,21.0,Zone 3,34.3,Zone 4,21.0,Zone 3,33.6,Zone 4,26.3,Zone 4,37.3,Zone 4,30.4,Zone 4,40.8,Zone 4,34.3,Zone 4,50.2,Zone 5
Odisha,Balangir,Bolangir,26.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Odisha,Balasore,Fm University,26.6,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Odisha,Bargarh,Barapalli,26.6,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Odisha,Cuttack,Cuttack Kvk,26.8,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Odisha,Ganjam,Benakuda Kvk,25.6,2026-09-08,01:15:00,94.0,2026-09-07,01:15:00,2026-09-08 01:25:41,27.7,Zone 4,60.5,Zone 5,27.7,Zone 4,59.4,Zone 5,34.6,Zone 4,62.6,Zone 5,49.5,Zone 5,65.0,Zone 5,60.5,Zone 5,66.8,Zone 5
Odisha,Jharsuguda,Jharsuguda,26.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Odisha,Jharsuguda,Likera,15.9,2026-09-08,00:30:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Odisha,Kandhamal,Phulbani,25.0,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Odisha,Khurdha,Pitapalli,26.6,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Odisha,Mayurbhanj,Baripada,26.5,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Odisha,Puri,Janhukuda(Near Satapada),28.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
Odisha,Puri,Puri Kvk,27.9,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Odisha,Rayagada,Gunupur Kvk,25.4,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Odisha,Sambalpur,Dhankauda,27.4,2026-09-08,01:15:00,75.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.6,Zone 4,59.5,Zone 5,29.6,Zone 4,56.9,Zone 5,35.8,Zone 4,61.8,Zone 5,44.7,Zone 5,64.3,Zone 5,59.5,Zone 5,66.2,Zone 5
Odisha,Sonepur,Sonepur,,,,33.0,2026-09-07,01:00:00,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Odisha,Subarnapur,Dungripalli,26.5,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Odisha,Sundergarh,Sundergarh,26.3,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
Puducherry,Karaikal,Karaikal Dwr,28.1,2026-09-08,00:45:00,99.0,2026-09-07,00:45:00,2026-09-08 01:25:41,34.6,Zone 4,66.0,Zone 5,34.6,Zone 4,65.1,Zone 5,58.6,Zone 5,67.5,Zone 5,63.1,Zone 5,69.2,Zone 5,66.0,Zone 5,72.3,Zone 6
Puducherry,Mahe,Mahe Jnv,25.6,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Puducherry,Puducherry,Puducherry,28.5,2026-09-08,01:15:00,96.0,2026-09-07,01:15:00,2026-09-08 01:25:41,35.5,Zone 4,66.2,Zone 5,35.5,Zone 4,65.3,Zone 5,59.2,Zone 5,67.6,Zone 5,63.4,Zone 5,69.3,Zone 5,66.2,Zone 5,72.7,Zone 6
Puducherry,Puducherry,Puducherry Kvk,27.7,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,33.2,Zone 4,65.4,Zone 5,33.2,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.1,Zone 6
Punjab,Barnala,Barnala,27.4,2026-09-08,01:15:00,90.0,2026-09-07,01:15:00,2026-09-08 01:25:41,31.5,Zone 4,63.1,Zone 5,31.5,Zone 4,62.0,Zone 5,41.6,Zone 5,64.9,Zone 5,59.6,Zone 5,66.9,Zone 5,63.1,Zone 5,68.5,Zone 5
Punjab,Bathinda,Bhatinda Amfu,26.3,2026-09-08,01:15:00,89.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.2,Zone 4,61.1,Zone 5,29.2,Zone 4,60.0,Zone 5,36.1,Zone 4,63.2,Zone 5,52.5,Zone 5,65.5,Zone 5,61.1,Zone 5,67.2,Zone 5
Punjab,Faridkot,Faridkot Amfu,28.4,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Punjab,Fatehgarh Sahib,Fatehgarh Sahib,25.5,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Punjab,Firozpur,Ferojpur,26.6,2026-09-08,01:15:00,96.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.0,Zone 4,62.7,Zone 5,30.0,Zone 4,61.6,Zone 5,39.5,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.3,Zone 5
Punjab,Firozpur,Firozpur Kvk,26.9,2026-09-08,01:15:00,94.0,2026-09-07,01:15:00,2026-09-08 01:25:41,30.9,Zone 4,63.1,Zone 5,30.9,Zone 4,62.1,Zone 5,41.8,Zone 5,64.9,Zone 5,59.7,Zone 5,67.0,Zone 5,63.1,Zone 5,68.5,Zone 5
Punjab,Gurdaspur,Gurdaspur Amfu,24.9,2026-09-08,01:15:00,97.0,2026-09-07,01:15:00,2026-09-08 01:25:41,27.0,Zone 4,60.3,Zone 5,27.0,Zone 4,59.2,Zone 5,33.9,Zone 4,62.4,Zone 5,48.3,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
Punjab,Hoshiarpur,Hosiyarpur,25.3,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Punjab,Hoshiarpur,Salern,24.5,2026-09-08,01:00:00,100.0,2026-09-07,01:00:00,2026-09-08 01:25:41,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Punjab,Jalandhar,Jalandhar,25.4,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Punjab,Ludhiana,Ludhiyana Amfu,25.7,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Punjab,Ludhiana,Raikot,26.2,2026-09-08,01:15:00,72.0,2026-09-07,01:15:00,2026-09-08 01:25:41,26.9,Zone 4,49.0,Zone 5,26.9,Zone 4,44.3,Zone 5,32.6,Zone 4,59.1,Zone 5,37.9,Zone 4,61.9,Zone 5,49.0,Zone 5,64.1,Zone 5
Punjab,Mohali,Mohali,26.6,2026-09-08,01:15:00,91.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.4,Zone 4,61.6,Zone 5,29.4,Zone 4,60.5,Zone 5,36.5,Zone 4,63.6,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Punjab,Pathankot,Kvk Pathankot,24.6,2026-09-08,01:15:00,54.0,2026-09-07,01:15:00,2026-09-08 01:25:41,24.0,Zone 3,37.5,Zone 4,24.0,Zone 3,36.6,Zone 4,29.0,Zone 4,40.7,Zone 4,33.4,Zone 4,51.7,Zone 5,37.5,Zone 4,59.9,Zone 5
Punjab,Pathankot,Thein Dam,24.2,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Punjab,Patiala,Rauni,26.0,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.2,Zone 4,62.5,Zone 5,29.2,Zone 4,61.4,Zone 5,38.3,Zone 5,64.3,Zone 5,58.5,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
Punjab,Rupnagar,Bhakra Dam Imdnagal,25.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Punjab,Rupnagar,Sri Anadpur Sahib Imdjindwadi,25.1,2026-09-08,01:15:00,97.0,2026-09-07,01:15:00,2026-09-08 01:25:41,27.0,Zone 4,60.3,Zone 5,27.0,Zone 4,59.2,Zone 5,33.9,Zone 4,62.4,Zone 5,48.3,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
Punjab,Sangrur,Sangrur,25.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Rajasthan,Ajmer,Ajmer,27.6,2026-09-08,01:00:00,75.0,2026-09-07,01:00:00,2026-09-08 01:25:41,29.6,Zone 4,59.5,Zone 5,29.6,Zone 4,56.9,Zone 5,35.8,Zone 4,61.8,Zone 5,44.7,Zone 5,64.3,Zone 5,59.5,Zone 5,66.2,Zone 5
Rajasthan,Ajmer,Central University Kishangarh,27.4,2026-09-08,01:15:00,78.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.9,Zone 4,60.3,Zone 5,29.9,Zone 4,59.2,Zone 5,36.3,Zone 4,62.4,Zone 5,48.2,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
Rajasthan,Bikaner,Chattargarh,30.9,2026-09-08,01:15:00,52.0,2026-09-07,01:15:00,2026-09-08 01:25:41,32.6,Zone 4,57.9,Zone 5,32.6,Zone 4,53.6,Zone 5,38.1,Zone 4,61.1,Zone 5,43.1,Zone 4,63.6,Zone 5,57.9,Zone 5,65.6,Zone 5
Rajasthan,Chittaurgarh,Chittorgarh Kvk,23.0,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Rajasthan,Churu,Churu,27.2,2026-09-08,01:15:00,82.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.4,Zone 4,60.4,Zone 5,29.4,Zone 4,59.3,Zone 5,36.0,Zone 4,62.5,Zone 5,48.8,Zone 5,64.9,Zone 5,60.4,Zone 5,66.7,Zone 5
Rajasthan,Jaipur,Amity University,25.0,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Rajasthan,Jaisalmer,Jaisalmer,24.8,2026-09-08,01:15:00,76.0,2026-09-07,01:15:00,2026-09-08 01:25:41,25.6,Zone 4,46.3,Zone 5,25.6,Zone 4,41.7,Zone 5,31.4,Zone 4,57.3,Zone 5,36.6,Zone 4,61.4,Zone 5,46.3,Zone 5,63.7,Zone 5
Rajasthan,Jhunjhunu,Jhunjhunu(Aws),26.9,2026-09-08,01:00:00,100.0,2026-09-07,01:00:00,2026-09-08 01:25:41,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
Rajasthan,Jhunjhunu,Pilani,23.1,2026-09-08,01:15:00,39.0,2026-09-07,01:15:00,2026-09-08 01:25:41,21.3,Zone 3,34.3,Zone 4,21.3,Zone 3,33.6,Zone 4,26.6,Zone 4,37.3,Zone 4,30.6,Zone 4,40.7,Zone 4,34.3,Zone 4,48.1,Zone 5
Rajasthan,Jodhpur,Jodhpur,29.1,2026-09-08,01:15:00,73.0,2026-09-07,01:15:00,2026-09-08 01:25:41,32.2,Zone 4,61.5,Zone 5,32.2,Zone 4,60.4,Zone 5,38.7,Zone 4,63.5,Zone 5,54.1,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
Rajasthan,Karauli,Karauli Kvk,24.8,2026-09-08,01:15:00,,,,2026-09-08 01:25:41,,,,,,,,,,,,,,,,,,,,
Rajasthan,Nagaur,Krishi Vishwavidhyalaya,28.6,2026-09-08,01:15:00,61.0,2026-09-07,01:15:00,2026-09-08 01:25:41,29.8,Zone 4,53.5,Zone 5,29.8,Zone 4,48.8,Zone 5,35.3,Zone 4,60.1,Zone 5,40.5,Zone 4,62.8,Zone 5,53.5,Zone 5,64.8,Zone 5
Rajasthan,Pratapgarh,Pratapgarh,24.1,2026-09-08,01:15:00,85.0,2026-09-07,01:15:00,2026-09-08 01:25:41,24.8,Zone 3,47.6,Zone 5,24.8,Zone 3,42.9,Zone 5,30.6,Zone 4,58.3,Zone 5,36.1,Zone 4,61.7,Zone 5,47.6,Zone 5,63.9,Zone 5
Rajasthan,Sirohi,Mount Abu,19.8,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,20.8,Zone 3,35.7,Zone 4,20.8,Zone 3,34.5,Zone 4,25.6,Zone 4,44.8,Zone 5,30.8,Zone 4,57.9,Zone 5,35.7,Zone 4,61.3,Zone 5
Rajasthan,Sirohi,Sirohi Kvk,21.4,2026-09-08,01:15:00,73.0,2026-09-07,01:15:00,2026-09-08 01:25:41,21.3,Zone 3,35.5,Zone 4,21.3,Zone 3,34.5,Zone 4,26.4,Zone 4,38.8,Zone 4,31.1,Zone 4,50.9,Zone 5,35.5,Zone 4,59.7,Zone 5
Rajasthan,Sri Ganganagar,Gharsana,31.8,2026-09-08,00:45:00,58.0,2026-09-07,00:45:00,2026-09-08 01:25:41,35.6,Zone 4,62.0,Zone 5,35.6,Zone 4,61.0,Zone 5,41.6,Zone 4,64.0,Zone 5,56.6,Zone 5,66.1,Zone 5,62.0,Zone 5,67.8,Zone 5
Sikkim,Gangtok,Gangtok,17.4,2026-09-08,01:15:00,100.0,2026-09-07,01:15:00,2026-09-08 01:25:41,17.6,Zone 3,32.1,Zone 4,17.6,Zone 3,31.1,Zone 4,23.5,Zone 3,35.6,Zone 4,27.5,Zone 4,46.2,Zone 5,32.1,Zone 4,57.8,Zone 5
Sikkim,Namchi,Namchi,19.5,2026-09-08,01:15:00,99.0,2026-09-07,01:15:00,2026-09-08 01:25:41,20.1,Zone 3,34.9,Zone 4,20.1,Zone 3,33.8,Zone 4,25.1,Zone 3,42.0,Zone 5,30.1,Zone 4,55.6,Zone 5,34.9,Zone 4,60.7,Zone 5
