STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Kerala,Thiruvananthapuram,Ponmudi,22.2,2026-06-16,11:45:00,99.0,2026-06-16,11:45:00,2026-06-16 12:04:26,23.1,Zone 3,45.3,Zone 5,23.1,Zone 3,40.7,Zone 5,28.5,Zone 4,56.4,Zone 5,34.1,Zone 4,61.2,Zone 5,45.3,Zone 5,63.5,Zone 5
Kerala,Thiruvananthapuram,Thattathumala,31.6,2026-06-16,11:45:00,86.0,2026-06-16,11:45:00,2026-06-16 12:04:26,55.0,Zone 5,69.1,Zone 5,55.0,Zone 5,68.3,Zone 5,63.5,Zone 5,71.1,Zone 6,66.9,Zone 5,74.5,Zone 6,69.1,Zone 5,78.0,Zone 6
Kerala,Thiruvananthapuram,Thiruvananthapuram,31.3,2026-06-16,11:45:00,60.0,2026-06-16,11:45:00,2026-06-16 12:04:26,35.0,Zone 4,61.9,Zone 5,35.0,Zone 4,60.8,Zone 5,41.1,Zone 4,63.8,Zone 5,55.8,Zone 5,66.0,Zone 5,61.9,Zone 5,67.7,Zone 5
Kerala,Thiruvananthapuram,Varkala,31.9,2026-06-16,11:45:00,66.0,2026-06-16,11:45:00,2026-06-16 12:04:26,37.6,Zone 4,64.4,Zone 5,37.6,Zone 4,63.4,Zone 5,49.2,Zone 5,66.0,Zone 5,61.2,Zone 5,67.9,Zone 5,64.4,Zone 5,69.5,Zone 6
Kerala,Thrissur,Kunnamkulam,31.9,2026-06-16,11:15:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Kerala,Thrissur,Lower Sholayar,26.8,2026-06-16,11:45:00,82.0,2026-06-16,11:45:00,2026-06-16 12:04:26,29.4,Zone 4,60.4,Zone 5,29.4,Zone 4,59.3,Zone 5,36.0,Zone 4,62.5,Zone 5,48.8,Zone 5,64.9,Zone 5,60.4,Zone 5,66.7,Zone 5
Kerala,Thrissur,Munakkal,31.8,2026-06-16,11:45:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Kerala,Thrissur,Peringalkuthu,28.7,2026-06-16,11:30:00,100.0,2026-06-16,11:30:00,2026-06-16 12:04:26,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
Kerala,Wayanad,Kalpeta,28.2,2026-06-16,11:15:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Kerala,Wayanad,Karapuzha,29.9,2026-06-16,11:45:00,57.0,2026-06-16,11:45:00,2026-06-16 12:04:26,31.7,Zone 4,57.9,Zone 5,31.7,Zone 4,53.6,Zone 5,37.3,Zone 4,61.1,Zone 5,42.4,Zone 4,63.6,Zone 5,57.9,Zone 5,65.6,Zone 5
Kerala,Wayanad,Kuppadi,30.2,2026-06-16,11:15:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Kerala,Wayanad,Padamala,30.2,2026-06-16,11:45:00,61.0,2026-06-16,11:45:00,2026-06-16 12:04:26,32.3,Zone 4,59.8,Zone 5,32.3,Zone 4,58.0,Zone 5,38.1,Zone 4,62.0,Zone 5,46.1,Zone 5,64.5,Zone 5,59.8,Zone 5,66.4,Zone 5
Ladakh,Kargil,Dras,20.9,2026-06-16,12:00:00,32.0,2026-06-16,12:00:00,2026-06-16 12:04:26,18.3,Zone 3,31.9,Zone 4,18.3,Zone 3,31.4,Zone 4,24.6,Zone 3,34.9,Zone 4,28.3,Zone 4,38.1,Zone 4,31.9,Zone 4,41.3,Zone 4
Ladakh,Kargil,Garkon,25.4,2026-06-16,11:45:00,26.0,2026-06-16,11:45:00,2026-06-16 12:04:26,23.7,Zone 3,35.6,Zone 4,23.7,Zone 3,35.0,Zone 4,28.3,Zone 4,38.4,Zone 4,32.0,Zone 4,41.7,Zone 4,35.6,Zone 4,47.2,Zone 5
Ladakh,Kargil,Kargil,22.4,2026-06-16,11:45:00,23.0,2026-06-16,11:45:00,2026-06-16 12:04:26,19.6,Zone 3,32.6,Zone 4,19.6,Zone 3,32.2,Zone 4,25.5,Zone 4,35.5,Zone 4,29.2,Zone 4,38.7,Zone 4,32.6,Zone 4,41.7,Zone 4
Ladakh,Kargil,Padum Kvk,18.4,2026-06-16,11:45:00,31.0,2026-06-16,11:45:00,2026-06-16 12:04:26,15.0,Zone 3,29.7,Zone 4,15.0,Zone 3,29.3,Zone 4,22.4,Zone 3,32.7,Zone 4,26.2,Zone 4,35.9,Zone 4,29.7,Zone 4,39.0,Zone 4
Ladakh,Leh,Khaltse,25.4,2026-06-16,11:15:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Ladakh,Leh,Leh Amfu,22.2,2026-06-16,12:00:00,29.0,2026-06-16,12:00:00,2026-06-16 12:04:26,19.3,Zone 3,32.6,Zone 4,19.3,Zone 3,32.1,Zone 4,25.3,Zone 4,35.5,Zone 4,29.1,Zone 4,38.8,Zone 4,32.6,Zone 4,41.9,Zone 4
Ladakh,Leh,Mc Leh,16.0,2026-06-16,11:45:00,26.0,2026-06-16,11:45:00,2026-06-16 12:04:26,12.1,Zone 2,27.5,Zone 4,12.1,Zone 2,27.2,Zone 4,20.1,Zone 3,30.5,Zone 4,24.3,Zone 3,33.6,Zone 4,27.5,Zone 4,36.6,Zone 4
Ladakh,Leh,Nubra Hunder,23.5,2026-06-16,11:45:00,18.0,2026-06-16,11:45:00,2026-06-16 12:04:26,20.5,Zone 3,33.1,Zone 4,20.5,Zone 3,32.7,Zone 4,26.2,Zone 4,36.0,Zone 4,29.8,Zone 4,39.0,Zone 4,33.1,Zone 4,42.0,Zone 4
Ladakh,Leh,Nyoma Kvk,12.5,2026-06-16,11:45:00,41.0,2026-06-16,11:45:00,2026-06-16 12:04:26,9.4,Zone 2,25.2,Zone 3,9.4,Zone 2,25.0,Zone 3,17.5,Zone 3,28.3,Zone 4,22.4,Zone 3,31.4,Zone 4,25.2,Zone 3,34.5,Zone 4
Ladakh,Leh,Tangtse Durbuk,16.9,2026-06-16,11:45:00,23.0,2026-06-16,11:45:00,2026-06-16 12:04:26,12.9,Zone 2,28.2,Zone 4,12.9,Zone 2,27.9,Zone 4,20.8,Zone 3,31.2,Zone 4,24.9,Zone 3,34.2,Zone 4,28.2,Zone 4,37.2,Zone 4
Ladakh,Leh,Upshi,21.7,2026-06-16,11:45:00,27.0,2026-06-16,11:45:00,2026-06-16 12:04:26,18.6,Zone 3,32.0,Zone 4,18.6,Zone 3,31.6,Zone 4,24.8,Zone 3,35.0,Zone 4,28.6,Zone 4,38.1,Zone 4,32.0,Zone 4,41.2,Zone 4
Madhya Pradesh,Agar,Agar Malwa,34.5,2026-06-16,11:45:00,40.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.2,Zone 4,59.7,Zone 5,36.2,Zone 4,57.5,Zone 5,41.3,Zone 4,61.9,Zone 5,46.0,Zone 4,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Madhya Pradesh,Alirajpur,Alirajpur,33.7,2026-06-16,11:45:00,44.0,2026-06-16,11:45:00,2026-06-16 12:04:26,35.4,Zone 4,59.7,Zone 5,35.4,Zone 4,57.6,Zone 5,40.6,Zone 4,61.9,Zone 5,45.5,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Madhya Pradesh,Ashoknagar,Aonwari Kvk,37.1,2026-06-16,12:00:00,24.0,2026-06-16,12:00:00,2026-06-16 12:04:26,36.2,Zone 4,49.2,Zone 5,36.2,Zone 4,47.3,Zone 4,40.5,Zone 4,59.2,Zone 5,44.5,Zone 4,62.0,Zone 5,49.2,Zone 5,64.2,Zone 5
Madhya Pradesh,Barwani,Talun Kvk,35.7,2026-06-16,12:00:00,33.0,2026-06-16,12:00:00,2026-06-16 12:04:26,36.2,Zone 4,56.7,Zone 5,36.2,Zone 4,52.4,Zone 5,40.9,Zone 4,60.8,Zone 5,45.3,Zone 4,63.4,Zone 5,56.7,Zone 5,65.4,Zone 5
Madhya Pradesh,Betul,Betul,32.2,2026-06-16,11:45:00,42.0,2026-06-16,11:45:00,2026-06-16 12:04:26,32.7,Zone 4,51.2,Zone 5,32.7,Zone 4,46.5,Zone 5,37.6,Zone 4,59.6,Zone 5,42.2,Zone 4,62.3,Zone 5,51.2,Zone 5,64.5,Zone 5
Madhya Pradesh,Bhopal,Berasia,34.8,2026-06-16,11:45:00,46.0,2026-06-16,11:45:00,2026-06-16 12:04:26,38.7,Zone 4,62.5,Zone 5,38.7,Zone 4,61.5,Zone 5,44.3,Zone 4,64.4,Zone 5,58.9,Zone 5,66.5,Zone 5,62.5,Zone 5,68.2,Zone 5
Madhya Pradesh,Bhopal,Islamnagar,34.4,2026-06-16,11:45:00,46.0,2026-06-16,11:45:00,2026-06-16 12:04:26,37.7,Zone 4,61.8,Zone 5,37.7,Zone 4,60.8,Zone 5,43.2,Zone 4,63.8,Zone 5,55.7,Zone 5,66.0,Zone 5,61.8,Zone 5,67.7,Zone 5
Madhya Pradesh,Bhopal ,Bhopal,36.1,2026-06-16,11:45:00,40.0,2026-06-16,11:45:00,2026-06-16 12:04:26,38.8,Zone 4,61.7,Zone 5,38.8,Zone 4,60.7,Zone 5,44.1,Zone 4,63.7,Zone 5,55.3,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
Madhya Pradesh,Dhar,Dhar,33.5,2026-06-16,11:45:00,48.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.2,Zone 4,61.1,Zone 5,36.2,Zone 4,60.0,Zone 5,41.8,Zone 4,63.1,Zone 5,52.1,Zone 5,65.4,Zone 5,61.1,Zone 5,67.2,Zone 5
Madhya Pradesh,Hoshangabad,Hoshangabad Amfu,34.4,2026-06-16,11:45:00,54.0,2026-06-16,11:45:00,2026-06-16 12:04:26,40.1,Zone 4,64.6,Zone 5,40.1,Zone 4,63.6,Zone 5,50.2,Zone 5,66.2,Zone 5,61.4,Zone 5,68.1,Zone 5,64.6,Zone 5,69.8,Zone 6
Madhya Pradesh,Hoshangabad,Pachmarhi Aec,29.1,2026-06-16,11:45:00,57.0,2026-06-16,11:45:00,2026-06-16 12:04:26,30.1,Zone 4,52.2,Zone 5,30.1,Zone 4,47.5,Zone 5,35.5,Zone 4,59.8,Zone 5,40.5,Zone 4,62.5,Zone 5,52.2,Zone 5,64.6,Zone 5
Madhya Pradesh,Khandwa,Khandwa Kvk,34.5,2026-06-16,12:00:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Mandsaur,Mandsour,33.7,2026-06-16,11:45:00,47.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.0,Zone 4,60.7,Zone 5,36.0,Zone 4,59.6,Zone 5,41.5,Zone 4,62.8,Zone 5,50.5,Zone 5,65.2,Zone 5,60.7,Zone 5,67.0,Zone 5
Madhya Pradesh,Neemuch,Marukheda Kvk,34.1,2026-06-16,12:00:00,44.0,2026-06-16,12:00:00,2026-06-16 12:04:26,36.2,Zone 4,60.4,Zone 5,36.2,Zone 4,59.3,Zone 5,41.6,Zone 4,62.5,Zone 5,48.9,Zone 5,64.9,Zone 5,60.4,Zone 5,66.8,Zone 5
Madhya Pradesh,Niwari,Prithvipur,37.6,2026-06-16,11:45:00,21.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.2,Zone 4,47.9,Zone 4,36.2,Zone 4,46.9,Zone 4,40.3,Zone 4,57.2,Zone 5,44.2,Zone 4,61.4,Zone 5,47.9,Zone 4,63.7,Zone 5
Madhya Pradesh,Rajgarh,Rajgarh Kvk,35.5,2026-06-16,12:00:00,38.0,2026-06-16,12:00:00,2026-06-16 12:04:26,37.4,Zone 4,60.3,Zone 5,37.4,Zone 4,59.2,Zone 5,42.4,Zone 4,62.5,Zone 5,48.4,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
Madhya Pradesh,Sagar,Khurai,37.1,2026-06-16,11:45:00,39.0,2026-06-16,11:45:00,2026-06-16 12:04:26,40.4,Zone 4,62.7,Zone 5,40.4,Zone 4,61.7,Zone 5,45.8,Zone 4,64.6,Zone 5,59.2,Zone 5,66.7,Zone 5,62.7,Zone 5,68.3,Zone 5
Madhya Pradesh,Sagar,Sagar,34.4,2026-06-16,11:45:00,40.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.2,Zone 4,59.7,Zone 5,36.2,Zone 4,57.5,Zone 5,41.3,Zone 4,61.9,Zone 5,46.0,Zone 4,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Madhya Pradesh,Satna,Satna,39.3,2026-06-16,11:30:00,31.0,2026-06-16,11:30:00,2026-06-16 12:04:26,42.1,Zone 4,62.7,Zone 5,42.1,Zone 4,61.7,Zone 5,47.1,Zone 4,64.5,Zone 5,59.1,Zone 5,66.7,Zone 5,62.7,Zone 5,68.3,Zone 5
Madhya Pradesh,Sehore,Ahmadpur Iitm,34.5,2026-06-16,11:30:00,47.0,2026-06-16,11:30:00,2026-06-16 12:04:26,37.9,Zone 4,62.2,Zone 5,37.9,Zone 4,61.1,Zone 5,43.6,Zone 4,64.1,Zone 5,57.3,Zone 5,66.2,Zone 5,62.2,Zone 5,67.9,Zone 5
Madhya Pradesh,Sehore,Bhairunda,33.7,2026-06-16,11:45:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Shahdol,Kalyanpur Kvk,39.5,2026-06-16,12:00:00,12.0,2026-06-16,12:00:00,2026-06-16 12:04:26,36.4,Zone 4,46.9,Zone 4,36.4,Zone 4,46.1,Zone 4,40.1,Zone 4,49.4,Zone 4,43.6,Zone 4,59.7,Zone 5,46.9,Zone 4,62.1,Zone 5
Madhya Pradesh,Shajapur,Shajapur,33.5,2026-06-16,11:45:00,48.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.2,Zone 4,61.1,Zone 5,36.2,Zone 4,60.0,Zone 5,41.8,Zone 4,63.1,Zone 5,52.1,Zone 5,65.4,Zone 5,61.1,Zone 5,67.2,Zone 5
Madhya Pradesh,Sheopur,Sheopur,21.5,2026-06-16,11:45:00,37.0,2026-06-16,11:45:00,2026-06-16 12:04:26,19.2,Zone 3,32.7,Zone 4,19.2,Zone 3,32.1,Zone 4,25.1,Zone 3,35.6,Zone 4,29.0,Zone 4,39.0,Zone 4,32.7,Zone 4,42.2,Zone 4
Madhya Pradesh,Shivpuri,Shivpuri,36.2,2026-06-16,11:45:00,36.0,2026-06-16,11:45:00,2026-06-16 12:04:26,37.7,Zone 4,60.2,Zone 5,37.7,Zone 4,59.1,Zone 5,42.7,Zone 4,62.4,Zone 5,47.9,Zone 5,64.8,Zone 5,60.2,Zone 5,66.6,Zone 5
Madhya Pradesh,Sidhi,Rampur Naikin,39.0,2026-06-16,11:45:00,25.0,2026-06-16,11:45:00,2026-06-16 12:04:26,39.2,Zone 4,59.3,Zone 5,39.2,Zone 4,56.1,Zone 5,43.7,Zone 4,61.6,Zone 5,47.8,Zone 4,64.1,Zone 5,59.3,Zone 5,66.0,Zone 5
Madhya Pradesh,Sidhi,Sidhi,39.3,2026-06-16,11:45:00,33.0,2026-06-16,11:45:00,2026-06-16 12:04:26,43.0,Zone 4,63.6,Zone 5,43.0,Zone 4,62.6,Zone 5,48.2,Zone 4,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.9,Zone 5
Madhya Pradesh,Ujjain,Vikram Vv Ujjain,33.7,2026-06-16,11:45:00,44.0,2026-06-16,11:45:00,2026-06-16 12:04:26,35.4,Zone 4,59.7,Zone 5,35.4,Zone 4,57.6,Zone 5,40.6,Zone 4,61.9,Zone 5,45.5,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Madhya Pradesh,Vidisha,Kurwai,37.4,2026-06-16,11:45:00,40.0,2026-06-16,11:45:00,2026-06-16 12:04:26,41.8,Zone 4,63.8,Zone 5,41.8,Zone 4,62.8,Zone 5,47.4,Zone 4,65.5,Zone 5,60.5,Zone 5,67.5,Zone 5,63.8,Zone 5,69.0,Zone 5
Madhya Pradesh,Vidisha,Lateri,,,,37.0,2026-06-16,11:45:00,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Madhya Pradesh,Vidisha,Vidisha,35.3,2026-06-16,11:45:00,46.0,2026-06-16,11:45:00,2026-06-16 12:04:26,39.7,Zone 4,63.3,Zone 5,39.7,Zone 4,62.2,Zone 5,45.5,Zone 4,65.0,Zone 5,59.8,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
Maharashtra,Beed,Beed Pto,34.7,2026-06-16,11:45:00,36.0,2026-06-16,11:45:00,2026-06-16 12:04:26,35.3,Zone 4,56.1,Zone 5,35.3,Zone 4,51.7,Zone 5,40.1,Zone 4,60.6,Zone 5,44.6,Zone 4,63.3,Zone 5,56.1,Zone 5,65.3,Zone 5
Maharashtra,Buldhana,Lonar,34.9,2026-06-16,11:45:00,32.0,2026-06-16,11:45:00,2026-06-16 12:04:26,35.2,Zone 4,52.7,Zone 5,35.2,Zone 4,48.1,Zone 5,39.9,Zone 4,59.9,Zone 5,44.2,Zone 4,62.6,Zone 5,52.7,Zone 5,64.7,Zone 5
Maharashtra,Buldhana,Shegaon,,,,10.0,2026-06-16,11:45:00,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Chandrapur,Chandrapur Aws400,35.8,2026-06-16,11:45:00,37.0,2026-06-16,11:45:00,2026-06-16 12:04:26,38.0,Zone 4,60.6,Zone 5,38.0,Zone 4,59.5,Zone 5,43.0,Zone 4,62.7,Zone 5,49.8,Zone 5,65.1,Zone 5,60.6,Zone 5,66.9,Zone 5
Maharashtra,Gondia,Tiroda,,,,25.0,2026-06-16,11:45:00,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Kolhapur,Kolhapur Amfu,31.8,2026-06-16,11:45:00,63.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.8,Zone 4,63.5,Zone 5,36.8,Zone 4,62.5,Zone 5,43.9,Zone 5,65.3,Zone 5,60.1,Zone 5,67.3,Zone 5,63.5,Zone 5,68.8,Zone 5
Maharashtra,Kolhapur,Radhanagri Ars,30.9,2026-06-16,11:45:00,62.0,2026-06-16,11:45:00,2026-06-16 12:04:26,34.4,Zone 4,61.7,Zone 5,34.4,Zone 4,60.6,Zone 5,40.5,Zone 4,63.6,Zone 5,55.0,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
Maharashtra,Mumbai Suburban,Dahisar,32.8,2026-06-16,11:30:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,Juhu Airport,40.1,2026-06-16,11:45:00,79.0,2026-06-16,11:45:00,2026-06-16 12:04:26,86.1,Zone 6,96.6,Zone 6,86.1,Zone 6,94.7,Zone 6,89.7,Zone 6,98.2,Zone 6,93.1,Zone 6,101.6,Zone 6,96.6,Zone 6,104.9,Zone 6
Maharashtra,Mumbai Suburban,Ram Mandir,34.8,2026-06-16,11:45:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,Tata Power Chembur,33.3,2026-06-16,11:45:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai Suburban,Vidyavihar,33.5,2026-06-16,11:45:00,57.0,2026-06-16,11:45:00,2026-06-16 12:04:26,38.7,Zone 4,64.0,Zone 5,38.7,Zone 4,63.0,Zone 5,46.9,Zone 5,65.7,Zone 5,60.7,Zone 5,67.6,Zone 5,64.0,Zone 5,69.1,Zone 5
Maharashtra,Mumbai Suburban,Vikhroli,33.0,2026-06-16,11:45:00,54.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.7,Zone 4,62.3,Zone 5,36.7,Zone 4,61.2,Zone 5,42.7,Zone 4,64.2,Zone 5,57.8,Zone 5,66.3,Zone 5,62.3,Zone 5,68.0,Zone 5
Maharashtra,Mumbai City,Byculla Mumbai,35.1,2026-06-16,12:00:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,Mahalaxmi,32.8,2026-06-16,11:45:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Mumbai City,Mumbai Santa Cruz,33.3,2026-06-16,11:45:00,26.0,2026-06-16,11:45:00,2026-06-16 12:04:26,32.3,Zone 4,44.3,Zone 4,32.3,Zone 4,43.4,Zone 4,36.6,Zone 4,48.7,Zone 5,40.5,Zone 4,59.5,Zone 5,44.3,Zone 4,62.0,Zone 5
Maharashtra,Nagpur,Nagpur,,,,15.0,2026-06-16,11:45:00,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Nagpur,Nagpur Kvk,36.5,2026-06-16,12:00:00,30.0,2026-06-16,12:00:00,2026-06-16 12:04:26,36.9,Zone 4,56.9,Zone 5,36.9,Zone 4,52.6,Zone 5,41.6,Zone 4,60.9,Zone 5,45.9,Zone 4,63.4,Zone 5,56.9,Zone 5,65.5,Zone 5
Maharashtra,Nagpur,Ramtek Aws400,36.7,2026-06-16,11:45:00,31.0,2026-06-16,11:45:00,2026-06-16 12:04:26,37.2,Zone 4,58.4,Zone 5,37.2,Zone 4,54.3,Zone 5,41.9,Zone 4,61.2,Zone 5,46.2,Zone 4,63.8,Zone 5,58.4,Zone 5,65.7,Zone 5
Maharashtra,Nanded,Sagroli Kvk,35.5,2026-06-16,11:45:00,36.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.9,Zone 4,59.5,Zone 5,36.9,Zone 4,57.0,Zone 5,41.8,Zone 4,61.8,Zone 5,46.4,Zone 4,64.3,Zone 5,59.5,Zone 5,66.2,Zone 5
Maharashtra,Nandurbar,Shahada Aws400,34.4,2026-06-16,11:45:00,41.0,2026-06-16,11:45:00,2026-06-16 12:04:26,36.4,Zone 4,60.0,Zone 5,36.4,Zone 4,58.8,Zone 5,41.6,Zone 4,62.2,Zone 5,47.1,Zone 5,64.7,Zone 5,60.0,Zone 5,66.5,Zone 5
Maharashtra,Nashik,Kalwan,33.0,2026-06-16,11:45:00,44.0,2026-06-16,11:45:00,2026-06-16 12:04:26,34.5,Zone 4,59.0,Zone 5,34.5,Zone 4,54.9,Zone 5,39.7,Zone 4,61.3,Zone 5,44.5,Zone 4,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
Maharashtra,Nashik,Malegaon,36.2,2026-06-16,11:45:00,39.0,2026-06-16,11:45:00,2026-06-16 12:04:26,38.5,Zone 4,61.4,Zone 5,38.5,Zone 4,60.3,Zone 5,43.7,Zone 4,63.4,Zone 5,53.5,Zone 5,65.6,Zone 5,61.4,Zone 5,67.4,Zone 5
Maharashtra,Nashik,Vilholi,31.4,2026-06-16,11:45:00,47.0,2026-06-16,11:45:00,2026-06-16 12:04:26,32.7,Zone 4,54.8,Zone 5,32.7,Zone 4,50.3,Zone 5,37.9,Zone 4,60.4,Zone 5,42.6,Zone 4,63.0,Zone 5,54.8,Zone 5,65.1,Zone 5
Maharashtra,Palghar,Palghar Aws400,34.2,2026-06-16,11:45:00,57.0,2026-06-16,11:45:00,2026-06-16 12:04:26,39.9,Zone 4,64.8,Zone 5,39.9,Zone 4,63.8,Zone 5,51.5,Zone 5,66.4,Zone 5,61.6,Zone 5,68.2,Zone 5,64.8,Zone 5,70.2,Zone 6
Maharashtra,Pune, Nimgiri Junnar,29.1,2026-06-16,11:45:00,,,,2026-06-16 12:04:26,,,,,,,,,,,,,,,,,,,,
Maharashtra,Pune,Cagmo Shivajinagar,33.1,2026-06-16,11:45:00,43.0,2026-06-16,11:45:00,2026-06-16 12:04:26,34.4,Zone 4,57.8,Zone 5,34.4,Zone 4,53.5,Zone 5,39.5,Zone 4,61.0,Zone 5,44.2,Zone 4,63.6,Zone 5,57.8,Zone 5,65.6,Zone 5
Maharashtra,Pune,Chinchwad Pune,32.6,2026-06-16,11:45:00,40.0,2026-06-16,11:45:00,2026-06-16 12:04:26,33.1,Zone 4,51.2,Zone 5,33.1,Zone 4,46.5,Zone 5,38.0,Zone 4,59.6,Zone 5,42.5,Zone 4,62.3,Zone 5,51.2,Zone 5,64.5,Zone 5
Maharashtra,Pune,Cme Dapodi,33.2,2026-06-16,11:45:00,44.0,2026-06-16,11:45:00,2026-06-16 12:04:26,34.5,Zone 4,59.0,Zone 5,34.5,Zone 4,54.9,Zone 5,39.7,Zone 4,61.3,Zone 5,44.5,Zone 4,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
Maharashtra,Pune,Dps Hadapsar Pune,32.3,2026-06-16,11:45:00,47.0,2026-06-16,11:45:00,2026-06-16 12:04:26,34.3,Zone 4,59.3,Zone 5,34.3,Zone 4,56.0,Zone 5,39.6,Zone 4,61.6,Zone 5,44.5,Zone 4,64.1,Zone 5,59.3,Zone 5,66.0,Zone 5
Maharashtra,Pune,Khadakwadi Ambegaon,32.4,2026-06-16,11:45:00,41.0,2026-06-16,11:45:00,2026-06-16 12:04:26,33.2,Zone 4,52.6,Zone 5,33.2,Zone 4,47.9,Zone 5,38.2,Zone 4,59.9,Zone 5,42.8,Zone 4,62.6,Zone 5,52.6,Zone 5,64.7,Zone 5
Maharashtra,Pune,Khutbav Daund,32.3,2026-06-16,11:45:00,44.0,2026-06-16,11:45:00,2026-06-16 12:04:26,33.7,Zone 4,56.5,Zone 5,33.7,Zone 4,52.1,Zone 5,38.9,Zone 4,60.7,Zone 5,43.6,Zone 4,63.3,Zone 5,56.5,Zone 5,65.4,Zone 5
Maharashtra,Pune,Lavale,32.4,2026-06-16,11:45:00,53.0,2026-06-16,11:45:00,2026-06-16 12:04:26,35.5,Zone 4,61.2,Zone 5,35.5,Zone 4,60.1,Zone 5,41.2,Zone 4,63.3,Zone 5,52.9,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
Maharashtra,Pune,Magarpatta Pune,33.5,2026-06-16,11:45:00,36.0,2026-06-16,11:45:00,2026-06-16 12:04:26,33.9,Zone 4,50.9,Zone 5,33.9,Zone 4,46.3,Zone 5,38.6,Zone 4,59.5,Zone 5,43.0,Zone 4,62.3,Zone 5,50.9,Zone 5,64.4,Zone 5
Maharashtra,Pune,Malin Ambegaon,29.9,2026-06-16,11:45:00,64.0,2026-06-16,11:45:00,2026-06-16 12:04:26,32.7,Zone 4,60.7,Zone 5,32.7,Zone 4,59.6,Zone 5,38.8,Zone 4,62.8,Zone 5,50.2,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
Maharashtra,Pune,Mti Pashan Pune,34.4,2026-06-16,11:45:00,49.0,2026-06-16,11:45:00,2026-06-16 12:04:26,38.5,Zone 4,62.9,Zone 5,38.5,Zone 4,61.8,Zone 5,44.3,Zone 4,64.7,Zone 5,59.4,Zone 5,66.8,Zone 5,62.9,Zone 5,68.4,Zone 5
