LOGGED_AT (IST),STATE,DISTRICT,STATION,TEMP,RH,EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-09-23 11:47:44,ANDHRA_PRADESH,NTR,VIJAYAWADA,33.7,78.0,60.5,Zone 5,71.4,Zone 6,60.5,Zone 5,70.0,Zone 6,65.5,Zone 5,73.5,Zone 6,68.4,Zone 5,77.0,Zone 6,71.4,Zone 6,80.4,Zone 6
2025-09-23 11:47:44,ANDHRA_PRADESH,ANAKAPALLI,ANKAPALLI_AMFU,31.8,72.0,39.5,Zone 4,66.1,Zone 5,39.5,Zone 4,65.2,Zone 5,59.0,Zone 5,67.5,Zone 5,63.3,Zone 5,69.2,Zone 5,66.1,Zone 5,72.5,Zone 6
2025-09-23 11:47:44,ANDHRA_PRADESH,ANANTAPUR,KH_GOVTDEGCOLLEGE_DHARMAVARAM,28.3,78.0,31.9,Zone 4,61.9,Zone 5,31.9,Zone 4,60.8,Zone 5,38.6,Zone 4,63.9,Zone 5,56.2,Zone 5,66.0,Zone 5,61.9,Zone 5,67.8,Zone 5
2025-09-23 11:47:44,ANDHRA_PRADESH,BAPATLA,CHIRALA,30.5,64.0,33.7,Zone 4,61.5,Zone 5,33.7,Zone 4,60.4,Zone 5,39.9,Zone 4,63.4,Zone 5,54.0,Zone 5,65.7,Zone 5,61.5,Zone 5,67.4,Zone 5
2025-09-23 11:47:44,ANDHRA_PRADESH,EAST_GODAVARI,KALAVACHARLA_KVK,29.4,37.0,28.9,Zone 4,41.5,Zone 4,28.9,Zone 4,40.6,Zone 4,33.4,Zone 4,44.7,Zone 5,37.6,Zone 4,57.8,Zone 5,41.5,Zone 4,61.2,Zone 5
2025-09-23 11:47:44,ANDHRA_PRADESH,KAKINADA,KAKINADA,29.9,81.0,36.2,Zone 4,65.2,Zone 5,36.2,Zone 4,64.2,Zone 5,54.0,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.2,Zone 5,70.9,Zone 6
2025-09-23 11:47:44,ANDHRA_PRADESH,KAKINADA,PEDDAPURAM,29.1,84.0,34.2,Zone 4,64.2,Zone 5,34.2,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-09-23 11:47:44,ANDHRA_PRADESH,KONASEEMA,AMBAJIPETA_ARG,30.1,100.0,59.5,Zone 5,70.4,Zone 6,59.5,Zone 5,69.2,Zone 5,64.7,Zone 5,72.6,Zone 6,67.8,Zone 5,76.0,Zone 6,70.4,Zone 6,79.5,Zone 6
2025-09-23 11:47:44,ANDHRA_PRADESH,KONASEEMA,AMBAJIPETA_AWS,29.2,100.0,46.8,Zone 5,68.1,Zone 5,46.8,Zone 5,67.2,Zone 5,62.0,Zone 5,69.3,Zone 5,65.6,Zone 5,72.6,Zone 6,68.1,Zone 5,76.1,Zone 6
2025-09-23 11:47:44,ANDHRA_PRADESH,KRISHNA,KV_GOPALNAGAR_MACHILIPATNAM,36.5,49.0,43.3,Zone 4,65.8,Zone 5,43.3,Zone 4,64.9,Zone 5,57.6,Zone 5,67.3,Zone 5,62.9,Zone 5,69.0,Zone 5,65.8,Zone 5,72.0,Zone 6
2025-09-23 11:47:44,ANDHRA_PRADESH,ANAKAPALLI,YELLAMANCHILLI_VSKP,31.7,67.0,36.6,Zone 4,63.9,Zone 5,36.6,Zone 4,62.9,Zone 5,46.1,Zone 5,65.6,Zone 5,60.6,Zone 5,67.5,Zone 5,63.9,Zone 5,69.1,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,LOWER_SUBANSIRI,ZIRO_MANIPOLYANG,27.3,69.0,28.9,Zone 4,55.6,Zone 5,28.9,Zone 4,51.0,Zone 5,34.8,Zone 4,60.5,Zone 5,40.2,Zone 4,63.1,Zone 5,55.6,Zone 5,65.2,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,NAMSAI,NAMSAI_KVK,33.5,72.0,51.4,Zone 5,68.7,Zone 5,51.4,Zone 5,67.8,Zone 5,62.8,Zone 5,70.2,Zone 6,66.3,Zone 5,73.7,Zone 6,68.7,Zone 5,77.1,Zone 6
2025-09-23 11:47:44,ARUNACHAL_PRADESH,PAPUMPARE,ITANAGAR,33.2,72.0,44.7,Zone 5,67.8,Zone 5,44.7,Zone 5,67.0,Zone 5,61.5,Zone 5,69.0,Zone 5,65.3,Zone 5,72.1,Zone 6,67.8,Zone 5,75.6,Zone 6
2025-09-23 11:47:44,ASSAM,DHUBRI,BN_COLLEGE,33.3,70.0,46.6,Zone 5,68.0,Zone 5,46.6,Zone 5,67.2,Zone 5,61.9,Zone 5,69.2,Zone 5,65.6,Zone 5,72.6,Zone 6,68.0,Zone 5,76.0,Zone 6
2025-09-23 11:47:44,ASSAM,DHUBRI,GAURIPUR_AEGCL,33.3,72.0,51.4,Zone 5,68.7,Zone 5,51.4,Zone 5,67.8,Zone 5,62.8,Zone 5,70.2,Zone 6,66.3,Zone 5,73.7,Zone 6,68.7,Zone 5,77.1,Zone 6
2025-09-23 11:47:44,ASSAM,DIMA_HASAO,HAFLONG,29.3,70.0,32.7,Zone 4,61.5,Zone 5,32.7,Zone 4,60.4,Zone 5,39.1,Zone 4,63.5,Zone 5,54.2,Zone 5,65.7,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-09-23 11:47:44,ASSAM,DIMA_HASAO,HAFLONG_AEGCL,29.1,79.0,33.2,Zone 4,63.0,Zone 5,33.2,Zone 4,62.0,Zone 5,41.1,Zone 5,64.8,Zone 5,59.5,Zone 5,66.9,Zone 5,63.0,Zone 5,68.5,Zone 5
2025-09-23 11:47:44,ASSAM,DIMA_HASAO,LKHEP,30.7,86.0,41.3,Zone 5,67.3,Zone 5,41.3,Zone 5,66.5,Zone 5,60.9,Zone 5,68.6,Zone 5,64.7,Zone 5,71.3,Zone 6,67.3,Zone 5,74.7,Zone 6
2025-09-23 11:47:44,ASSAM,GOALPARA,AGIA_AEGCL,33.4,79.0,61.1,Zone 5,71.9,Zone 6,61.1,Zone 5,70.5,Zone 6,65.9,Zone 5,74.0,Zone 6,68.8,Zone 5,77.5,Zone 6,71.9,Zone 6,80.9,Zone 6
2025-09-23 11:47:44,ASSAM,GOLAGHAT,CNB_COLLAGE_BOKAKHAT,31.7,78.0,40.1,Zone 4,67.0,Zone 5,40.1,Zone 4,66.1,Zone 5,60.3,Zone 5,68.3,Zone 5,64.3,Zone 5,70.6,Zone 6,67.0,Zone 5,74.0,Zone 6
2025-09-23 11:47:44,ASSAM,GOLAGHAT,GOLAGHAT,33.5,94.0,69.5,Zone 6,80.2,Zone 6,69.5,Zone 6,78.6,Zone 6,73.1,Zone 6,82.1,Zone 6,76.7,Zone 6,85.5,Zone 6,80.2,Zone 6,89.0,Zone 6
2025-09-23 11:47:44,ASSAM,DHUBRI,AGOMANI,34.6,57.0,41.3,Zone 4,65.6,Zone 5,41.3,Zone 4,64.6,Zone 5,56.1,Zone 5,67.0,Zone 5,62.6,Zone 5,68.8,Zone 5,65.6,Zone 5,71.5,Zone 6
2025-09-23 11:47:44,ASSAM,HAJOI,LUMDING,30.0,74.0,34.6,Zone 4,63.4,Zone 5,34.6,Zone 4,62.3,Zone 5,43.1,Zone 5,65.1,Zone 5,60.0,Zone 5,67.2,Zone 5,63.4,Zone 5,68.7,Zone 5
2025-09-23 11:47:44,ASSAM,JORHAT,MARIYANI_AEGCL,31.8,92.0,62.8,Zone 5,73.7,Zone 6,62.8,Zone 5,72.2,Zone 6,67.2,Zone 5,75.7,Zone 6,70.1,Zone 6,79.2,Zone 6,73.7,Zone 6,82.6,Zone 6
2025-09-23 11:47:44,ASSAM,KAMRUP,BOKO_AEGCL,33.4,68.0,42.9,Zone 4,67.5,Zone 5,42.9,Zone 4,66.6,Zone 5,61.0,Zone 5,68.7,Zone 5,64.8,Zone 5,71.5,Zone 6,67.5,Zone 5,74.9,Zone 6
2025-09-23 11:47:44,ASSAM,KAMRUP_METROPOLITAN,AAU_HRS,33.3,66.0,42.0,Zone 4,66.8,Zone 5,42.0,Zone 4,65.9,Zone 5,60.1,Zone 5,68.2,Zone 5,64.1,Zone 5,70.4,Zone 6,66.8,Zone 5,73.8,Zone 6
2025-09-23 11:47:44,ASSAM,KAMRUP_METROPOLITAN,DOWN_TOWN_UNIVERSITY,32.8,70.0,42.0,Zone 4,67.2,Zone 5,42.0,Zone 4,66.3,Zone 5,60.7,Zone 5,68.5,Zone 5,64.6,Zone 5,71.1,Zone 6,67.2,Zone 5,74.5,Zone 6
2025-09-23 11:47:44,ASSAM,KAMRUP_METROPOLITAN,GAUHATI_UNIVERSITY,34.5,74.0,61.6,Zone 5,72.4,Zone 6,61.6,Zone 5,71.0,Zone 6,66.3,Zone 5,74.5,Zone 6,69.1,Zone 5,78.0,Zone 6,72.4,Zone 6,81.4,Zone 6
2025-09-23 11:47:44,ASSAM,KAMRUP_METROPOLITAN,GUWAHATI,33.5,63.0,40.8,Zone 4,65.9,Zone 5,40.8,Zone 4,65.0,Zone 5,58.0,Zone 5,67.3,Zone 5,63.0,Zone 5,69.1,Zone 5,65.9,Zone 5,72.1,Zone 6
2025-09-23 11:47:44,ASSAM,KAMRUP_METROPOLITAN,GUWAHATI_CITY,35.7,49.0,40.8,Zone 4,64.3,Zone 5,40.8,Zone 4,63.4,Zone 5,48.8,Zone 5,66.0,Zone 5,61.1,Zone 5,67.9,Zone 5,64.3,Zone 5,69.4,Zone 6
2025-09-23 11:47:44,ASSAM,KARBI_ANGLONG,BOKAJAAN_AEGCL,31.6,81.0,44.5,Zone 5,67.8,Zone 5,44.5,Zone 5,66.9,Zone 5,61.5,Zone 5,69.0,Zone 5,65.2,Zone 5,72.1,Zone 6,67.8,Zone 5,75.5,Zone 6
2025-09-23 11:47:44,ASSAM,JORHAT,JORHAT_AMFU,30.5,8.0,27.7,Zone 4,37.9,Zone 4,27.7,Zone 4,37.4,Zone 4,31.4,Zone 4,40.5,Zone 4,34.7,Zone 4,43.4,Zone 4,37.9,Zone 4,46.3,Zone 4
2025-09-23 11:47:44,ASSAM,DHEMAJI,SILAPATHAR_SCIENCE_COLLEGE,33.5,67.0,42.4,Zone 4,67.1,Zone 5,42.4,Zone 4,66.3,Zone 5,60.5,Zone 5,68.4,Zone 5,64.5,Zone 5,70.9,Zone 6,67.1,Zone 5,74.4,Zone 6
2025-09-23 11:47:44,ASSAM,DARRANG,GARUKHUTI,33.8,65.0,43.2,Zone 4,67.3,Zone 5,43.2,Zone 4,66.5,Zone 5,60.9,Zone 5,68.6,Zone 5,64.7,Zone 5,71.3,Zone 6,67.3,Zone 5,74.7,Zone 6
2025-09-23 11:47:44,ASSAM,DARRANG,DALGAON,30.6,74.0,35.8,Zone 4,64.2,Zone 5,35.8,Zone 4,63.2,Zone 5,48.0,Zone 5,65.8,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,SHIYOMI,LOWERTATO,26.0,67.0,26.5,Zone 4,44.2,Zone 5,26.5,Zone 4,40.6,Zone 4,32.0,Zone 4,55.6,Zone 5,37.1,Zone 4,61.0,Zone 5,44.2,Zone 5,63.3,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,SIANG,PANGIN_CIRCLE,36.2,41.0,39.1,Zone 4,62.1,Zone 5,39.1,Zone 4,61.1,Zone 5,44.5,Zone 4,64.0,Zone 5,57.1,Zone 5,66.2,Zone 5,62.1,Zone 5,67.9,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,TAWANG,TAWANG,20.1,76.0,19.6,Zone 3,33.7,Zone 4,19.6,Zone 3,32.9,Zone 4,25.0,Zone 3,37.1,Zone 4,29.4,Zone 4,45.7,Zone 5,33.7,Zone 4,57.4,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,TIRAP,DEOMALI,31.1,85.0,46.0,Zone 5,68.0,Zone 5,46.0,Zone 5,67.1,Zone 5,61.8,Zone 5,69.2,Zone 5,65.5,Zone 5,72.4,Zone 6,68.0,Zone 5,75.9,Zone 6
2025-09-23 11:47:44,ARUNACHAL_PRADESH,UPPER_SUBHANSERI,DAPORIJO,41.8,37.0,53.1,Zone 5,68.9,Zone 5,53.1,Zone 5,68.1,Zone 5,63.1,Zone 5,70.7,Zone 6,66.6,Zone 5,74.1,Zone 6,68.9,Zone 5,77.5,Zone 6
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_KAMENG,BOMDILA,24.9,86.0,26.2,Zone 4,55.1,Zone 5,26.2,Zone 4,50.5,Zone 5,32.5,Zone 4,60.4,Zone 5,38.2,Zone 4,63.1,Zone 5,55.1,Zone 5,65.1,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,31.8,55.0,34.9,Zone 4,61.1,Zone 5,34.9,Zone 4,60.0,Zone 5,40.8,Zone 4,63.1,Zone 5,52.3,Zone 5,65.4,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,31.8,48.0,33.6,Zone 4,58.6,Zone 5,33.6,Zone 4,54.5,Zone 5,39.0,Zone 4,61.2,Zone 5,43.9,Zone 4,63.8,Zone 5,58.6,Zone 5,65.8,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,31.3,55.0,34.0,Zone 4,60.4,Zone 5,34.0,Zone 4,59.3,Zone 5,39.7,Zone 4,62.5,Zone 5,48.6,Zone 5,64.9,Zone 5,60.4,Zone 5,66.7,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_KAMENG,DIRANG,31.3,48.0,32.8,Zone 4,56.0,Zone 5,32.8,Zone 4,51.6,Zone 5,38.1,Zone 4,60.6,Zone 5,42.9,Zone 4,63.2,Zone 5,56.0,Zone 5,65.3,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_KAMENG,KALAKTANG,26.7,100.0,30.5,Zone 4,63.6,Zone 5,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_SIANG,ALONG,34.5,54.0,40.1,Zone 4,64.6,Zone 5,40.1,Zone 4,63.6,Zone 5,50.2,Zone 5,66.2,Zone 5,61.4,Zone 5,68.1,Zone 5,64.6,Zone 5,69.8,Zone 6
2025-09-23 11:47:44,ARUNACHAL_PRADESH,WEST_SIANG,YOMCHA,32.7,51.0,35.1,Zone 4,60.6,Zone 5,35.1,Zone 4,59.5,Zone 5,40.7,Zone 4,62.7,Zone 5,49.8,Zone 5,65.0,Zone 5,60.6,Zone 5,66.9,Zone 5
2025-09-23 11:47:44,ASSAM,BARPETA,BAJALI_UNIVERSITY,33.6,67.0,42.4,Zone 4,67.1,Zone 5,42.4,Zone 4,66.3,Zone 5,60.5,Zone 5,68.4,Zone 5,64.5,Zone 5,70.9,Zone 6,67.1,Zone 5,74.4,Zone 6
2025-09-23 11:47:44,ASSAM,BARPETA,BARPETA,34.3,52.0,39.5,Zone 4,63.9,Zone 5,39.5,Zone 4,62.9,Zone 5,46.1,Zone 5,65.6,Zone 5,60.6,Zone 5,67.5,Zone 5,63.9,Zone 5,69.1,Zone 5
2025-09-23 11:47:44,ASSAM,BARPETA,BARPETA_KVK,32.8,66.0,40.4,Zone 4,66.0,Zone 5,40.4,Zone 4,65.1,Zone 5,58.6,Zone 5,67.5,Zone 5,63.1,Zone 5,69.2,Zone 5,66.0,Zone 5,72.3,Zone 6
2025-09-23 11:47:44,ASSAM,BONGAIGAON,BONGAIGAON,31.8,71.0,39.2,Zone 4,65.8,Zone 5,39.2,Zone 4,64.9,Zone 5,57.7,Zone 5,67.3,Zone 5,62.9,Zone 5,69.0,Zone 5,65.8,Zone 5,72.0,Zone 6
2025-09-23 11:47:44,ASSAM,BONGAIGAON,MANIKPUR,33.3,100.0,72.8,Zone 6,83.4,Zone 6,72.8,Zone 6,81.8,Zone 6,76.4,Zone 6,85.3,Zone 6,79.9,Zone 6,88.7,Zone 6,83.4,Zone 6,92.1,Zone 6
2025-09-23 11:47:44,ASSAM,CHARAIDEO,SONARI_AEGCL,31.5,82.0,46.6,Zone 5,68.0,Zone 5,46.6,Zone 5,67.2,Zone 5,61.9,Zone 5,69.2,Zone 5,65.6,Zone 5,72.6,Zone 6,68.0,Zone 5,76.0,Zone 6
2025-09-23 11:47:44,GUJARAT,AHMEDABAD,AHMEDABAD,32.0,69.0,38.5,Zone 4,65.3,Zone 5,38.5,Zone 4,64.3,Zone 5,54.4,Zone 5,66.8,Zone 5,62.2,Zone 5,68.6,Zone 5,65.3,Zone 5,71.0,Zone 6
2025-09-23 11:47:44,GUJARAT,AHMEDABAD,DHORELA,30.9,70.0,36.1,Zone 4,63.9,Zone 5,36.1,Zone 4,62.9,Zone 5,46.3,Zone 5,65.6,Zone 5,60.6,Zone 5,67.6,Zone 5,63.9,Zone 5,69.1,Zone 5
2025-09-23 11:47:44,ANDHRA_PRADESH,ALLURI_SITHARAMA_RAJU,ARAKU_VALLEY,26.6,87.0,28.9,Zone 4,60.7,Zone 5,28.9,Zone 4,59.6,Zone 5,35.7,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
2025-09-23 11:47:44,GUJARAT,AMRELI,DHARI_AWS400,29.6,68.0,32.4,Zone 4,61.0,Zone 5,32.4,Zone 4,59.9,Zone 5,38.6,Zone 4,63.0,Zone 5,51.6,Zone 5,65.3,Zone 5,61.0,Zone 5,67.1,Zone 5
2025-09-23 11:47:44,KERALA,ALAPPUZHA,THYCATTUSSERY,29.0,83.0,34.0,Zone 4,64.0,Zone 5,34.0,Zone 4,63.0,Zone 5,46.8,Zone 5,65.7,Zone 5,60.7,Zone 5,67.6,Zone 5,64.0,Zone 5,69.1,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,ALUVA,28.9,80.0,33.4,Zone 4,63.2,Zone 5,33.4,Zone 4,62.2,Zone 5,42.4,Zone 5,65.0,Zone 5,59.8,Zone 5,67.1,Zone 5,63.2,Zone 5,68.6,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,BOAT_JETTY_KGOV,27.9,96.0,33.9,Zone 4,65.3,Zone 5,33.9,Zone 4,64.4,Zone 5,54.9,Zone 5,66.8,Zone 5,62.3,Zone 5,68.7,Zone 5,65.3,Zone 5,71.1,Zone 6
2025-09-23 11:47:44,KERALA,ERNAKULAM,CHOONDI,28.1,82.0,31.4,Zone 4,62.1,Zone 5,31.4,Zone 4,61.0,Zone 5,38.3,Zone 4,64.0,Zone 5,56.8,Zone 5,66.2,Zone 5,62.1,Zone 5,67.8,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,DHGROUND_KGOV,27.9,90.0,32.7,Zone 4,64.0,Zone 5,32.7,Zone 4,62.9,Zone 5,46.5,Zone 5,65.6,Zone 5,60.7,Zone 5,67.6,Zone 5,64.0,Zone 5,69.1,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,IDAMALAYAR DAM,28.9,84.0,34.2,Zone 4,64.2,Zone 5,34.2,Zone 4,63.2,Zone 5,48.2,Zone 5,65.9,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,KADAVANTHRA_KGOV,27.6,91.0,31.6,Zone 4,63.3,Zone 5,31.6,Zone 4,62.3,Zone 5,42.8,Zone 5,65.1,Zone 5,59.9,Zone 5,67.1,Zone 5,63.3,Zone 5,68.7,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,KOOTHATTUKULAM,29.2,85.0,34.4,Zone 4,64.5,Zone 5,34.4,Zone 4,63.5,Zone 5,49.8,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.6,Zone 6
2025-09-23 11:47:44,KERALA,ALAPPUZHA,NOORANAD,25.6,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,MATTANCHERRY,29.1,60.0,30.4,Zone 4,55.4,Zone 5,30.4,Zone 4,50.9,Zone 5,36.0,Zone 4,60.5,Zone 5,41.2,Zone 4,63.1,Zone 5,55.4,Zone 5,65.2,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,ANAYIRANKAL DAM,21.7,82.0,21.8,Zone 3,36.4,Zone 4,21.8,Zone 3,35.3,Zone 4,26.8,Zone 4,42.6,Zone 5,31.8,Zone 4,56.1,Zone 5,36.4,Zone 4,60.8,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,AYYAPPANKOVIL,25.1,95.0,26.8,Zone 4,59.9,Zone 5,26.8,Zone 4,58.1,Zone 5,33.6,Zone 4,62.1,Zone 5,46.3,Zone 5,64.5,Zone 5,59.9,Zone 5,66.4,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,KUNDALA DAM,22.7,72.0,22.5,Zone 3,36.8,Zone 4,22.5,Zone 3,35.8,Zone 4,27.6,Zone 4,41.2,Zone 5,32.3,Zone 4,54.8,Zone 5,36.8,Zone 4,60.5,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,MUNNAR,18.2,100.0,18.3,Zone 3,32.7,Zone 4,18.3,Zone 3,31.7,Zone 4,23.9,Zone 3,36.3,Zone 4,28.1,Zone 4,48.6,Zone 5,32.7,Zone 4,59.2,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,PAMPADUMPARA,22.4,92.0,23.4,Zone 3,43.4,Zone 5,23.4,Zone 3,39.0,Zone 5,28.8,Zone 4,54.8,Zone 5,34.2,Zone 4,60.9,Zone 5,43.4,Zone 5,63.2,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,UDUMBANNOOR,28.4,85.0,33.1,Zone 4,63.6,Zone 5,33.1,Zone 4,62.6,Zone 5,44.6,Zone 5,65.3,Zone 5,60.3,Zone 5,67.3,Zone 5,63.6,Zone 5,68.9,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,VATTAVADA,22.1,78.0,22.2,Zone 3,36.7,Zone 4,22.2,Zone 3,35.7,Zone 4,27.3,Zone 4,42.6,Zone 5,32.1,Zone 4,56.1,Zone 5,36.7,Zone 4,60.8,Zone 5
2025-09-23 11:47:44,KERALA,IDUKKI,VELLATHOOVAL,25.7,100.0,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-09-23 11:47:44,KERALA,ERNAKULAM,ODAKKALI,29.0,72.0,32.0,Zone 4,61.2,Zone 5,32.0,Zone 4,60.1,Zone 5,38.4,Zone 4,63.2,Zone 5,52.9,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
2025-09-23 11:47:44,KERALA,KANNUR,CHERUVANCHERY,28.0,79.0,31.0,Zone 4,61.3,Zone 5,31.0,Zone 4,60.2,Zone 5,37.7,Zone 4,63.3,Zone 5,53.4,Zone 5,65.6,Zone 5,61.3,Zone 5,67.4,Zone 5
2025-09-23 11:47:44,KERALA,ALAPPUZHA,KARUMADI,30.4,50.0,31.6,Zone 4,52.9,Zone 5,31.6,Zone 4,48.2,Zone 5,36.8,Zone 4,59.9,Zone 5,41.6,Zone 4,62.6,Zone 5,52.9,Zone 5,64.8,Zone 5
2025-09-23 11:47:44,KARNATAKA,MANDYA,MANDYA_KVK,25.3,84.0,26.9,Zone 4,56.7,Zone 5,26.9,Zone 4,52.1,Zone 5,33.2,Zone 4,60.8,Zone 5,39.5,Zone 5,63.4,Zone 5,56.7,Zone 5,65.4,Zone 5
2025-09-23 11:47:44,JHARKHAND,LATEHAR,NETARHAT,24.6,95.0,26.0,Zone 4,59.0,Zone 5,26.0,Zone 4,54.8,Zone 5,32.6,Zone 4,61.3,Zone 5,42.3,Zone 5,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
2025-09-23 11:47:44,JHARKHAND,RANCHI,MC_RANCHI,27.0,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-09-23 11:47:44,JHARKHAND,SARAIKELA,SARAIKELA,27.6,99.0,33.0,Zone 4,65.1,Zone 5,33.0,Zone 4,64.2,Zone 5,53.6,Zone 5,66.7,Zone 5,62.1,Zone 5,68.5,Zone 5,65.1,Zone 5,70.7,Zone 6
2025-09-23 11:47:44,JHARKHAND,SIMDEGA,BANO-SIMDEGA_KVK,27.1,100.0,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-09-23 11:47:44,JHARKHAND,SIMDEGA,SIMDEGA,29.1,100.0,46.8,Zone 5,68.1,Zone 5,46.8,Zone 5,67.2,Zone 5,62.0,Zone 5,69.3,Zone 5,65.6,Zone 5,72.6,Zone 6,68.1,Zone 5,76.1,Zone 6
2025-09-23 11:47:44,KARNATAKA,BANGALORE_URBAN,BANGALORE,26.0,73.0,26.9,Zone 4,50.0,Zone 5,26.9,Zone 4,45.2,Zone 5,32.7,Zone 4,59.3,Zone 5,38.0,Zone 4,62.1,Zone 5,50.0,Zone 5,64.3,Zone 5
2025-09-23 11:47:44,KARNATAKA,BANGALORE_URBAN,GOPAL_NAGAR,27.2,87.0,29.9,Zone 4,61.5,Zone 5,29.9,Zone 4,60.5,Zone 5,36.9,Zone 4,63.5,Zone 5,54.4,Zone 5,65.8,Zone 5,61.5,Zone 5,67.5,Zone 5
2025-09-23 11:47:44,KARNATAKA,BIDAR,BASAVAKALYAN,25.2,87.0,26.3,Zone 4,56.0,Zone 5,26.3,Zone 4,51.4,Zone 5,32.6,Zone 4,60.6,Zone 5,38.7,Zone 5,63.2,Zone 5,56.0,Zone 5,65.3,Zone 5
2025-09-23 11:47:44,KARNATAKA,RAMANAGARA,CHANDURAYANGHALLI_KVK,26.1,66.0,26.5,Zone 4,43.3,Zone 5,26.5,Zone 4,40.4,Zone 4,31.9,Zone 4,54.8,Zone 5,36.9,Zone 4,60.9,Zone 5,43.3,Zone 5,63.2,Zone 5
2025-09-23 11:47:44,KARNATAKA,BIJAPUR,TIDAGUNDI_AMFU,27.0,79.0,29.1,Zone 4,59.7,Zone 5,29.1,Zone 4,57.4,Zone 5,35.4,Zone 4,61.9,Zone 5,45.4,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
2025-09-23 11:47:44,KARNATAKA,CHIKMAGALUR,MUDIGERE_KVK,22.3,98.0,23.7,Zone 3,47.9,Zone 5,23.7,Zone 3,43.2,Zone 5,29.2,Zone 4,58.5,Zone 5,34.9,Zone 4,61.7,Zone 5,47.9,Zone 5,63.9,Zone 5
