STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Jharkhand,Ranchi,Ranchi Amfu,24.4,2026-06-24,03:45:00,86.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.4,Zone 4,51.8,Zone 5,25.4,Zone 4,47.0,Zone 5,31.6,Zone 4,59.7,Zone 5,37.2,Zone 4,62.4,Zone 5,51.8,Zone 5,64.6,Zone 5
Jharkhand,Saraikela,Saraikela,25.2,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Jharkhand,Simdega,Bano-Simdega Kvk,24.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Jharkhand,Simdega,Simdega,24.7,2026-06-24,03:45:00,94.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.9,Zone 4,58.3,Zone 5,25.9,Zone 4,53.9,Zone 5,32.5,Zone 4,61.1,Zone 5,41.4,Zone 5,63.7,Zone 5,58.3,Zone 5,65.7,Zone 5
Jharkhand,West Singhbhum,Jagannathpur-Bau Kvk,23.5,2026-06-24,03:45:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Karnataka,Bagalkot,Bagalkot Kvk,23.8,2026-06-24,03:45:00,91.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.0,Zone 3,52.7,Zone 5,25.0,Zone 3,47.9,Zone 5,31.2,Zone 4,59.9,Zone 5,36.9,Zone 4,62.6,Zone 5,52.7,Zone 5,64.7,Zone 5
Karnataka,Bangalore Rural,Doddaballapura,20.9,2026-06-24,03:30:00,100.0,2026-06-23,03:30:00,2026-06-24 03:53:31,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
Karnataka,Bangalore Urban,Bangalore,21.8,2026-06-24,03:30:00,82.0,2026-06-23,03:30:00,2026-06-24 03:53:31,22.4,Zone 3,37.2,Zone 4,22.4,Zone 3,36.0,Zone 4,27.5,Zone 4,45.2,Zone 5,32.5,Zone 4,58.2,Zone 5,37.2,Zone 4,61.4,Zone 5
Karnataka,Bangalore Urban,Electronic City(Nice),21.7,2026-06-24,03:45:00,81.0,2026-06-23,03:45:00,2026-06-24 03:53:31,21.7,Zone 3,36.3,Zone 4,21.7,Zone 3,35.2,Zone 4,26.8,Zone 4,42.0,Zone 5,31.7,Zone 4,55.5,Zone 5,36.3,Zone 4,60.7,Zone 5
Karnataka,Bangalore Urban,Gopal Nagar,22.5,2026-06-24,03:30:00,90.0,2026-06-23,03:30:00,2026-06-24 03:53:31,23.3,Zone 3,41.9,Zone 5,23.3,Zone 3,37.8,Zone 4,28.7,Zone 4,53.5,Zone 5,34.0,Zone 4,60.6,Zone 5,41.9,Zone 5,62.9,Zone 5
Karnataka,Bangalore Urban,Madhavara(Nice),21.9,2026-06-24,03:45:00,84.0,2026-06-23,03:45:00,2026-06-24 03:53:31,22.5,Zone 3,37.4,Zone 4,22.5,Zone 3,36.2,Zone 4,27.6,Zone 4,46.5,Zone 5,32.6,Zone 4,59.1,Zone 5,37.4,Zone 4,61.6,Zone 5
Karnataka,Bellary,Hagari Kvk,25.7,2026-06-24,03:45:00,71.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.1,Zone 4,44.9,Zone 5,26.1,Zone 4,40.5,Zone 5,31.7,Zone 4,56.2,Zone 5,36.8,Zone 4,61.2,Zone 5,44.9,Zone 5,63.4,Zone 5
Karnataka,Bijapur,Tidagundi Amfu,25.6,2026-06-24,03:45:00,81.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.7,Zone 4,54.1,Zone 5,26.7,Zone 4,49.4,Zone 5,32.8,Zone 4,60.2,Zone 5,38.4,Zone 4,62.9,Zone 5,54.1,Zone 5,64.9,Zone 5
Karnataka,Chitradurga,Hiriyur,23.6,2026-06-24,03:45:00,86.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.3,Zone 3,45.1,Zone 5,24.3,Zone 3,40.6,Zone 5,29.9,Zone 4,56.3,Zone 5,35.3,Zone 4,61.2,Zone 5,45.1,Zone 5,63.5,Zone 5
Karnataka,Dakshina Kannada,Mangaluru,23.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
Karnataka,Dharwad,Mugad,22.0,2026-06-24,03:45:00,94.0,2026-06-23,03:45:00,2026-06-24 03:53:31,22.9,Zone 3,41.6,Zone 5,22.9,Zone 3,37.5,Zone 5,28.2,Zone 4,53.3,Zone 5,33.6,Zone 4,60.5,Zone 5,41.6,Zone 5,62.9,Zone 5
Karnataka,Gulbarga,Gulbarga,24.9,2026-06-24,03:30:00,75.0,2026-06-23,03:30:00,2026-06-24 03:53:31,25.6,Zone 4,45.4,Zone 5,25.6,Zone 4,40.9,Zone 5,31.3,Zone 4,56.6,Zone 5,36.5,Zone 4,61.2,Zone 5,45.4,Zone 5,63.5,Zone 5
Karnataka,Hassan,Hassan,20.9,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,22.0,Zone 3,39.6,Zone 5,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
Karnataka,Koppal,Koppal,28.1,2026-06-24,03:45:00,73.0,2026-06-23,03:45:00,2026-06-24 03:53:31,30.2,Zone 4,59.9,Zone 5,30.2,Zone 4,58.1,Zone 5,36.5,Zone 4,62.1,Zone 5,46.2,Zone 5,64.5,Zone 5,59.9,Zone 5,66.4,Zone 5
Karnataka,Mandya,Mandya Kvk,22.2,2026-06-24,03:45:00,88.0,2026-06-23,03:45:00,2026-06-24 03:53:31,22.7,Zone 3,37.9,Zone 4,22.7,Zone 3,36.7,Zone 4,27.8,Zone 4,49.3,Zone 5,33.0,Zone 4,59.7,Zone 5,37.9,Zone 4,62.1,Zone 5
Karnataka,Ramanagara,Chandurayanghalli Kvk,20.8,2026-06-24,03:45:00,80.0,2026-06-23,03:45:00,2026-06-24 03:53:31,21.1,Zone 3,35.5,Zone 4,21.1,Zone 3,34.4,Zone 4,26.1,Zone 4,39.0,Zone 5,30.9,Zone 4,52.6,Zone 5,35.5,Zone 4,60.1,Zone 5
Karnataka,Shivamogga,Agumbe,21.8,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
Karnataka,Tumkur,Chikkanakalli,20.2,2026-06-24,03:45:00,97.0,2026-06-23,03:45:00,2026-06-24 03:53:31,20.7,Zone 3,35.5,Zone 4,20.7,Zone 3,34.4,Zone 4,25.6,Zone 4,43.6,Zone 5,30.7,Zone 4,57.0,Zone 5,35.5,Zone 4,61.0,Zone 5
Kerala,Alappuzha,Karumadi,25.5,2026-06-24,03:45:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Alappuzha,Kayamkulam,25.7,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Alappuzha,Nooranad,25.5,2026-06-24,03:45:00,92.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.5,Zone 4,60.1,Zone 5,27.5,Zone 4,58.9,Zone 5,34.3,Zone 4,62.2,Zone 5,47.4,Zone 5,64.7,Zone 5,60.1,Zone 5,66.5,Zone 5
Kerala,Alappuzha,Thycattussery,25.7,2026-06-24,03:45:00,98.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.0,Zone 4,61.4,Zone 5,28.0,Zone 4,60.3,Zone 5,35.3,Zone 4,63.4,Zone 5,53.6,Zone 5,65.6,Zone 5,61.4,Zone 5,67.4,Zone 5
Kerala,Ernakulam,Aluva,25.4,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Ernakulam,Boat Jetty Kgov,24.8,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Ernakulam,Choondi,24.9,2026-06-24,03:45:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Ernakulam,Dhground Kgov,25.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Ernakulam,Kadavanthra Kgov,25.1,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Ernakulam,Kalamassery,24.2,2026-06-24,03:45:00,90.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.0,Zone 3,51.8,Zone 5,25.0,Zone 3,47.0,Zone 5,31.1,Zone 4,59.7,Zone 5,36.8,Zone 4,62.4,Zone 5,51.8,Zone 5,64.6,Zone 5
Kerala,Ernakulam,Koothattukulam,24.8,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Ernakulam,Odakkali,24.3,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Ernakulam,Palluruthy,25.7,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Idukki,Ayyappankovil,21.8,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
Kerala,Idukki,Cheruthoni,22.5,2026-06-24,03:45:00,91.0,2026-06-23,03:45:00,2026-06-24 03:53:31,23.4,Zone 3,42.6,Zone 5,23.4,Zone 3,38.4,Zone 5,28.7,Zone 4,54.1,Zone 5,34.1,Zone 4,60.7,Zone 5,42.6,Zone 5,63.0,Zone 5
Kerala,Idukki,Kovilkadavu,23.1,2026-06-24,03:45:00,77.0,2026-06-23,03:45:00,2026-06-24 03:53:31,23.3,Zone 3,38.2,Zone 4,23.3,Zone 3,37.0,Zone 4,28.5,Zone 4,47.2,Zone 5,33.5,Zone 4,59.2,Zone 5,38.2,Zone 4,61.7,Zone 5
Kerala,Idukki,Kundala Dam,16.0,2026-06-24,03:30:00,100.0,2026-06-23,03:30:00,2026-06-24 03:53:31,15.6,Zone 3,30.1,Zone 4,15.6,Zone 3,29.3,Zone 4,22.3,Zone 3,33.6,Zone 4,25.8,Zone 4,39.4,Zone 5,30.1,Zone 4,51.6,Zone 5
Kerala,Idukki,Munnar,17.5,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,17.6,Zone 3,32.1,Zone 4,17.6,Zone 3,31.1,Zone 4,23.5,Zone 3,35.6,Zone 4,27.5,Zone 4,46.2,Zone 5,32.1,Zone 4,57.8,Zone 5
Kerala,Idukki,Pampadumpara,19.5,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,20.2,Zone 3,35.0,Zone 4,20.2,Zone 3,33.8,Zone 4,25.1,Zone 3,42.6,Zone 5,30.1,Zone 4,56.1,Zone 5,35.0,Zone 4,60.8,Zone 5
Kerala,Idukki,Sengulam Dam,21.8,2026-06-24,03:45:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Idukki,Udumbannoor,24.1,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Kerala,Idukki,Vattavada,24.5,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Idukki,Vellathooval,22.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,23.2,Zone 3,46.0,Zone 5,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
Kerala,Kannur,Aralam,23.6,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
Kerala,Kannur,Ayyankunnu,23.7,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
Kerala,Kannur,Cheruvanchery,23.8,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Kerala,Kannur,Kannur-Icar,25.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Kannur,Peringome,24.5,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Kannur,Pinarayi,,,,100.0,2026-06-23,05:15:00,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Kasaragod,Bayar,23.2,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.3,Zone 3,53.0,Zone 5,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
Kerala,Kasaragod,Kudlu Afmu,,,,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Kasaragod,Madikkai,24.8,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Kasaragod,Muliyar,24.0,2026-06-24,03:30:00,100.0,2026-06-23,03:30:00,2026-06-24 03:53:31,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Kerala,Kasaragod,Padannakkad,25.4,2026-06-24,03:45:00,99.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.1,Zone 4,61.6,Zone 5,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
Kerala,Kasaragod,Panathur,24.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Kerala,Kollam,Chavara,25.9,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
Kerala,Kollam,Karuvelil Tkmit,25.3,2026-06-24,03:45:00,88.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,59.2,Zone 5,27.2,Zone 4,55.6,Zone 5,33.7,Zone 4,61.5,Zone 5,43.3,Zone 5,64.0,Zone 5,59.2,Zone 5,66.0,Zone 5
Kerala,Kollam,Parippally,25.0,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Kollam,Punalur,25.3,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Kottayam,Kottayam,26.0,2026-06-24,03:00:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Kottayam,Vadavathoor,24.8,2026-06-24,03:30:00,100.0,2026-06-23,03:30:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Kottayam,Vaikkom,25.4,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Kozhikode,Kozhikode,26.0,2026-06-24,03:30:00,48.0,2026-06-23,03:30:00,2026-06-24 03:53:31,25.5,Zone 4,38.7,Zone 4,25.5,Zone 4,37.8,Zone 4,30.3,Zone 4,41.8,Zone 4,34.6,Zone 4,53.5,Zone 5,38.7,Zone 4,60.2,Zone 5
Kerala,Kozhikode,Kunnamangalam,24.5,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Kozhikode,Vadakara,23.0,2026-06-24,03:45:00,96.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.1,Zone 3,49.9,Zone 5,24.1,Zone 3,45.1,Zone 5,29.9,Zone 4,59.3,Zone 5,35.6,Zone 4,62.1,Zone 5,49.9,Zone 5,64.2,Zone 5
Kerala,Kozhikode,Vilangad,23.5,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,24.8,Zone 3,56.4,Zone 5,24.8,Zone 3,51.8,Zone 5,31.2,Zone 4,60.7,Zone 5,39.2,Zone 5,63.3,Zone 5,56.4,Zone 5,65.3,Zone 5
Kerala,Malappuram,Nilambur,24.6,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Malappuram,Palemad,24.4,2026-06-24,03:30:00,100.0,2026-06-23,03:30:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Malappuram,Thavanur Kvk,24.3,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Palakkad,Malampuzha Dam,24.5,2026-06-24,03:45:00,93.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.9,Zone 4,57.5,Zone 5,25.9,Zone 4,53.1,Zone 5,32.4,Zone 4,61.0,Zone 5,40.5,Zone 5,63.5,Zone 5,57.5,Zone 5,65.5,Zone 5
Kerala,Palakkad,Mangalam Dam,25.1,2026-06-24,03:45:00,99.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.1,Zone 4,60.7,Zone 5,27.1,Zone 4,59.6,Zone 5,34.2,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
Kerala,Palakkad,Mankara,28.5,2026-06-24,03:30:00,89.0,2026-06-23,03:30:00,2026-06-24 03:53:31,33.9,Zone 4,64.6,Zone 5,33.9,Zone 4,63.6,Zone 5,50.4,Zone 5,66.2,Zone 5,61.4,Zone 5,68.1,Zone 5,64.6,Zone 5,69.8,Zone 6
Kerala,Palakkad,Mannarkkad,24.4,2026-06-24,03:00:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Palakkad,Ottapalam,24.2,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Kerala,Palakkad,Pothundy Dam,24.7,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Palakkad,Vannamada,25.7,2026-06-24,03:15:00,,,,2026-06-24 03:53:31,,,,,,,,,,,,,,,,,,,,
Kerala,Pathanamthitta,Konni,24.5,2026-06-24,03:45:00,98.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.2,Zone 4,59.6,Zone 5,26.2,Zone 4,57.1,Zone 5,33.0,Zone 4,61.8,Zone 5,45.1,Zone 5,64.3,Zone 5,59.6,Zone 5,66.2,Zone 5
Kerala,Pathanamthitta,Laha,24.0,2026-06-24,03:45:00,96.0,2026-06-23,03:45:00,2026-06-24 03:53:31,25.2,Zone 3,56.6,Zone 5,25.2,Zone 3,52.1,Zone 5,31.7,Zone 4,60.7,Zone 5,39.5,Zone 5,63.4,Zone 5,56.6,Zone 5,65.4,Zone 5
Kerala,Pathanamthitta,Pathanamthitta,25.8,2026-06-24,03:30:00,96.0,2026-06-23,03:30:00,2026-06-24 03:53:31,28.9,Zone 4,61.8,Zone 5,28.9,Zone 4,60.7,Zone 5,36.1,Zone 4,63.8,Zone 5,55.7,Zone 5,66.0,Zone 5,61.8,Zone 5,67.7,Zone 5
Kerala,Pathanamthitta,Thiruvalla Kallunkal,28.9,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,46.8,Zone 5,68.1,Zone 5,46.8,Zone 5,67.2,Zone 5,62.0,Zone 5,69.3,Zone 5,65.6,Zone 5,72.6,Zone 6,68.1,Zone 5,76.1,Zone 6
Kerala,Pathanamthitta,Ulanadu,25.7,2026-06-24,03:45:00,88.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,59.2,Zone 5,27.2,Zone 4,55.6,Zone 5,33.7,Zone 4,61.5,Zone 5,43.3,Zone 5,64.0,Zone 5,59.2,Zone 5,66.0,Zone 5
Kerala,Pathanamthitta,Venkurinji,24.5,2026-06-24,03:30:00,100.0,2026-06-23,03:30:00,2026-06-24 03:53:31,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Kerala,Thiruvananthapuram,Palode,25.1,2026-06-24,03:45:00,100.0,2026-06-23,03:45:00,2026-06-24 03:53:31,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Kerala,Thiruvananthapuram,Peppara,25.1,2026-06-24,03:45:00,93.0,2026-06-23,03:45:00,2026-06-24 03:53:31,26.7,Zone 4,59.5,Zone 5,26.7,Zone 4,56.5,Zone 5,33.4,Zone 4,61.7,Zone 5,44.3,Zone 5,64.2,Zone 5,59.5,Zone 5,66.1,Zone 5
