LOGGED_AT (IST),DISTRICT,STATION,Local Region,TEMP,RH,EHI (in shade),Light Work Heat Stress Zone,EHI_350 (in shade),Hard Labor Heat Stress Zone,STATE,EHI (in shade °C),EHI_350 (in shade °C),EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-05-21 01:43:40,SOUTH_ANDAMAN,HUT_BAY,,24.8,99.0,,Zone 4,,Zone 5,ANDAMAN_AND_NICOBAR,27.1,60.7,27.1,Zone 4,59.6,Zone 5,34.2,Zone 4,62.8,Zone 5,50.3,Zone 5,65.1,Zone 5,60.7,Zone 5,66.9,Zone 5
2025-05-21 01:43:40,SOUTH_WEST_DELHI,NAJAFGARH,,33.6,61.0,,Zone 4,,Zone 5,DELHI,40.0,65.3,40.0,Zone 4,64.3,Zone 5,54.5,Zone 5,66.8,Zone 5,62.2,Zone 5,68.6,Zone 5,65.3,Zone 5,71.0,Zone 6
2025-05-21 01:43:40,RAMANAGARA,CHANDURAYANGHALLI_KVK,,22.1,100.0,,Zone 3,,Zone 5,KARNATAKA,23.2,46.0,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-05-21 01:43:40,ALAPPUZHA,NOORANAD,,25.2,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,ERNAKULAM,ALUVA,,26.3,100.0,,Zone 4,,Zone 5,KERALA,30.5,63.6,30.5,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-05-21 01:43:40,ERNAKULAM,BOAT_JETTY_KGOV,,27.2,84.0,,Zone 4,,Zone 5,KERALA,29.6,60.9,29.6,Zone 4,59.8,Zone 5,36.3,Zone 4,62.9,Zone 5,51.1,Zone 5,65.2,Zone 5,60.9,Zone 5,67.0,Zone 5
2025-05-21 01:43:40,ERNAKULAM,CHOONDI,,25.8,100.0,,Zone 4,,Zone 5,KERALA,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-21 01:43:40,ERNAKULAM,DHGROUND_KGOV,,27.3,82.0,,Zone 4,,Zone 5,KERALA,30.4,61.2,30.4,Zone 4,60.1,Zone 5,37.1,Zone 4,63.2,Zone 5,52.9,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
2025-05-21 01:43:40,ERNAKULAM,IDAMALAYAR DAM,,24.7,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,ERNAKULAM,KALAMASSERY,,25.4,90.0,,Zone 4,,Zone 5,KERALA,27.4,59.7,27.4,Zone 4,57.3,Zone 5,34.0,Zone 4,61.9,Zone 5,45.3,Zone 5,64.3,Zone 5,59.7,Zone 5,66.2,Zone 5
2025-05-21 01:43:40,ERNAKULAM,KOOTHATTUKULAM,,25.1,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,MANDYA,MANDYA_KVK,,22.0,100.0,,Zone 3,,Zone 5,KARNATAKA,23.2,46.0,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-05-21 01:43:40,ERNAKULAM,MATTANCHERRY,,27.7,92.0,,Zone 4,,Zone 5,KERALA,31.8,63.5,31.8,Zone 4,62.5,Zone 5,44.1,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.5,Zone 5,68.8,Zone 5
2025-05-21 01:43:40,IDUKKI,CHERUTHONI,,22.6,98.0,,Zone 3,,Zone 5,KERALA,23.7,47.9,23.7,Zone 3,43.2,Zone 5,29.2,Zone 4,58.5,Zone 5,34.9,Zone 4,61.7,Zone 5,47.9,Zone 5,63.9,Zone 5
2025-05-21 01:43:40,IDUKKI,KOVILKADAVU,,22.4,86.0,,Zone 3,,Zone 5,KERALA,23.2,39.1,23.2,Zone 3,37.3,Zone 4,28.4,Zone 4,50.8,Zone 5,33.6,Zone 4,60.0,Zone 5,39.1,Zone 5,62.4,Zone 5
2025-05-21 01:43:40,IDUKKI,KUNDALA DAM,,15.8,100.0,,Zone 3,,Zone 4,KERALA,15.6,30.1,15.6,Zone 3,29.3,Zone 4,22.3,Zone 3,33.6,Zone 4,25.8,Zone 4,39.4,Zone 5,30.1,Zone 4,51.6,Zone 5
2025-05-21 01:43:40,IDUKKI,MEENCUT,,20.1,97.0,,Zone 3,,Zone 4,KERALA,20.7,35.5,20.7,Zone 3,34.4,Zone 4,25.6,Zone 4,43.6,Zone 5,30.7,Zone 4,57.0,Zone 5,35.5,Zone 4,61.0,Zone 5
2025-05-21 01:43:40,IDUKKI,MUNNAR,,16.7,100.0,,Zone 3,,Zone 4,KERALA,16.3,30.8,16.3,Zone 3,29.9,Zone 4,22.7,Zone 3,34.2,Zone 4,26.4,Zone 4,41.5,Zone 5,30.8,Zone 4,53.7,Zone 5
2025-05-21 01:43:40,IDUKKI,PAMPADUMPARA,,20.1,100.0,,Zone 3,,Zone 4,KERALA,20.8,35.8,20.8,Zone 3,34.6,Zone 4,25.7,Zone 4,45.4,Zone 5,30.9,Zone 4,58.4,Zone 5,35.8,Zone 4,61.4,Zone 5
2025-05-21 01:43:40,IDUKKI,SENGULAM DAM,,20.5,100.0,,Zone 3,,Zone 5,KERALA,21.4,36.8,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-05-21 01:43:40,IDUKKI,UDUMBANNOOR,,24.3,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,IDUKKI,VATTAVADA,,16.7,81.0,,Zone 3,,Zone 4,KERALA,15.3,29.9,15.3,Zone 3,29.2,Zone 4,22.2,Zone 3,33.2,Zone 4,25.8,Zone 4,37.0,Zone 4,29.9,Zone 4,45.8,Zone 5
2025-05-21 01:43:40,IDUKKI,AYYAPPANKOVIL,,20.7,100.0,,Zone 3,,Zone 5,KERALA,21.4,36.8,21.4,Zone 3,35.4,Zone 4,26.4,Zone 4,48.3,Zone 5,31.6,Zone 4,59.5,Zone 5,36.8,Zone 5,61.9,Zone 5
2025-05-21 01:43:40,KOPPAL,GANGAVATHI_KVK,,24.6,95.0,,Zone 4,,Zone 5,KARNATAKA,26.0,59.0,26.0,Zone 4,54.8,Zone 5,32.6,Zone 4,61.3,Zone 5,42.3,Zone 5,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
2025-05-21 01:43:40,KOLAR,KGF_(KOLAR),,22.9,25.0,,Zone 3,,Zone 4,KARNATAKA,20.4,33.2,20.4,Zone 3,32.7,Zone 4,26.0,Zone 4,36.1,Zone 4,29.8,Zone 4,39.3,Zone 4,33.2,Zone 4,42.4,Zone 4
2025-05-21 01:43:40,KODAGU,GONIKOPPAL_KVK,,20.9,100.0,,Zone 3,,Zone 5,KARNATAKA,22.0,39.6,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-05-21 01:43:40,HAZARIBAGH,BARHI,,26.3,69.0,,Zone 4,,Zone 5,JHARKHAND,27.4,49.3,27.4,Zone 4,44.6,Zone 5,33.1,Zone 4,59.2,Zone 5,38.3,Zone 4,62.0,Zone 5,49.3,Zone 5,64.2,Zone 5
2025-05-21 01:43:40,JAMTARA,KVJAMTARA,,25.1,100.0,,Zone 4,,Zone 5,JHARKHAND,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,KODARMA,KODARMA,,25.3,92.0,,Zone 4,,Zone 5,JHARKHAND,27.5,60.1,27.5,Zone 4,58.9,Zone 5,34.3,Zone 4,62.2,Zone 5,47.4,Zone 5,64.7,Zone 5,60.1,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,LATEHAR,NETARHAT,,24.7,39.0,,Zone 3,,Zone 4,JHARKHAND,23.2,35.9,23.2,Zone 3,35.1,Zone 4,28.1,Zone 4,38.9,Zone 4,32.1,Zone 4,42.4,Zone 4,35.9,Zone 4,53.2,Zone 5
2025-05-21 01:43:40,RANCHI,MC_RANCHI,,23.8,100.0,,Zone 4,,Zone 5,JHARKHAND,25.4,59.1,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-21 01:43:40,SARAIKELA,SARAIKELA,,25.8,100.0,,Zone 4,,Zone 5,JHARKHAND,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-21 01:43:40,SIMDEGA,BANO-SIMDEGA_KVK,,23.2,88.0,,Zone 3,,Zone 5,JHARKHAND,23.8,43.5,23.8,Zone 3,39.2,Zone 5,29.3,Zone 4,55.0,Zone 5,34.7,Zone 4,60.9,Zone 5,43.5,Zone 5,63.2,Zone 5
2025-05-21 01:43:40,SIMDEGA,SIMDEGA,,24.4,100.0,,Zone 4,,Zone 5,JHARKHAND,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,WEST_SINGHBHUM,JAGANNATHPUR-BAU_KVK,,26.2,74.0,,Zone 4,,Zone 5,JHARKHAND,27.0,50.9,27.0,Zone 4,46.1,Zone 5,32.9,Zone 4,59.5,Zone 5,38.2,Zone 4,62.3,Zone 5,50.9,Zone 5,64.4,Zone 5
2025-05-21 01:43:40,BAGALKOT,BAGALKOT_KVK,,23.9,100.0,,Zone 4,,Zone 5,KARNATAKA,25.4,59.1,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-21 01:43:40,BANGALORE_RURAL,DODDABALLAPURA,,22.2,100.0,,Zone 3,,Zone 5,KARNATAKA,23.2,46.0,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-05-21 01:43:40,BANGALORE_URBAN,BANGALORE,,21.8,91.0,,Zone 3,,Zone 5,KARNATAKA,22.8,39.6,22.8,Zone 3,37.0,Zone 4,28.0,Zone 4,51.3,Zone 5,33.3,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-05-21 01:43:40,BANGALORE_URBAN,MADHAVARA(NICE),,22.1,100.0,,Zone 3,,Zone 5,KARNATAKA,23.2,46.0,23.2,Zone 3,41.4,Zone 5,28.6,Zone 4,57.0,Zone 5,34.2,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-05-21 01:43:40,BIDAR,BASAVAKALYAN,,22.6,100.0,,Zone 3,,Zone 5,KARNATAKA,23.7,49.5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-05-21 01:43:40,CHAMARAJANAGAR,HARDANHALLY_KVK,,23.4,87.0,,Zone 3,,Zone 5,KARNATAKA,24.3,46.0,24.3,Zone 3,41.4,Zone 5,30.0,Zone 4,57.0,Zone 5,35.4,Zone 4,61.4,Zone 5,46.0,Zone 5,63.6,Zone 5
2025-05-21 01:43:40,CHIKMAGALUR,MUDIGERE_KVK,,21.1,100.0,,Zone 3,,Zone 5,KARNATAKA,22.0,39.6,22.0,Zone 3,36.2,Zone 4,27.1,Zone 4,51.3,Zone 5,32.5,Zone 4,60.1,Zone 5,39.6,Zone 5,62.5,Zone 5
2025-05-21 01:43:40,DAKSHINA_KANNADA,MANGALURU,,25.0,100.0,,Zone 4,,Zone 5,KARNATAKA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,DAVANAGERE,DAVANAGERE,,22.9,100.0,,Zone 3,,Zone 5,KARNATAKA,24.3,53.0,24.3,Zone 3,48.2,Zone 5,30.3,Zone 4,59.9,Zone 5,36.1,Zone 4,62.6,Zone 5,53.0,Zone 5,64.8,Zone 5
2025-05-21 01:43:40,GADAG,GADAG,,23.8,91.0,,Zone 3,,Zone 5,KARNATAKA,25.0,52.7,25.0,Zone 3,47.9,Zone 5,31.2,Zone 4,59.9,Zone 5,36.9,Zone 4,62.6,Zone 5,52.7,Zone 5,64.7,Zone 5
2025-05-21 01:43:40,GULBARGA,RADDEWADGI,,25.0,95.0,,Zone 4,,Zone 5,KARNATAKA,26.8,59.9,26.8,Zone 4,58.1,Zone 5,33.6,Zone 4,62.1,Zone 5,46.3,Zone 5,64.5,Zone 5,59.9,Zone 5,66.4,Zone 5
2025-05-21 01:43:40,HAVERI,HANUMAN MATTI_KVK,,23.3,98.0,,Zone 3,,Zone 5,KARNATAKA,24.8,54.9,24.8,Zone 3,50.2,Zone 5,31.0,Zone 4,60.3,Zone 5,37.6,Zone 5,63.0,Zone 5,54.9,Zone 5,65.1,Zone 5
2025-05-21 01:43:40,IDUKKI,VELLATHOOVAL,,22.5,100.0,,Zone 3,,Zone 5,KERALA,23.7,49.5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-05-21 01:43:40,KANNUR,CHEMBERI,,24.3,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,KANNUR,CHERUVANCHERY,,24.2,100.0,,Zone 4,,Zone 5,KERALA,25.4,59.1,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-21 01:43:40,KANNUR,KANNUR-ICAR,,24.6,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,PALAKKAD,MALAMPUZHA DAM,,25.0,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,PALAKKAD,MANGALAM_DAM,,25.6,99.0,,Zone 4,,Zone 5,KERALA,28.1,61.6,28.1,Zone 4,60.5,Zone 5,35.4,Zone 4,63.5,Zone 5,54.6,Zone 5,65.8,Zone 5,61.6,Zone 5,67.5,Zone 5
2025-05-21 01:43:40,PALAKKAD,MANKARA,,25.9,93.0,,Zone 4,,Zone 5,KERALA,28.6,61.2,28.6,Zone 4,60.1,Zone 5,35.6,Zone 4,63.2,Zone 5,52.6,Zone 5,65.5,Zone 5,61.2,Zone 5,67.2,Zone 5
2025-05-21 01:43:40,PALAKKAD,MANNARKKAD,,25.0,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,PALAKKAD,PARAMBIKULAM,,22.7,100.0,,Zone 3,,Zone 5,KERALA,23.7,49.5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-05-21 01:43:40,PALAKKAD,POTHUNDY DAM,,25.0,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,PALAKKAD,VANNAMADA,,24.7,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,PATHANAMTHITTA,KONNI,,24.2,98.0,,Zone 3,,Zone 5,KERALA,25.3,58.1,25.3,Zone 3,53.7,Zone 5,31.9,Zone 4,61.1,Zone 5,41.2,Zone 5,63.7,Zone 5,58.1,Zone 5,65.6,Zone 5
2025-05-21 01:43:40,PATHANAMTHITTA,PATHANAMTHITTA,,25.3,100.0,,Zone 4,,Zone 5,KERALA,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-21 01:43:40,PATHANAMTHITTA,RANNI_CHETHACKAL,,23.9,100.0,,Zone 4,,Zone 5,KERALA,25.4,59.1,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-21 01:43:40,PATHANAMTHITTA,ULANADU,,25.0,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,PATHANAMTHITTA,VENKURINJI,,24.5,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,THIRUVANANTHAPURAM,PERUMKADAVILA,,25.2,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,THIRUVANANTHAPURAM,PIRAPPANCODE,,25.3,100.0,,Zone 4,,Zone 5,KERALA,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-21 01:43:40,THIRUVANANTHAPURAM,THATTATHUMALA,,25.2,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,THIRUVANANTHAPURAM,THIRUVANANTHAPURAM,,26.0,92.0,,Zone 4,,Zone 5,KERALA,28.5,61.0,28.5,Zone 4,59.9,Zone 5,35.4,Zone 4,63.0,Zone 5,51.6,Zone 5,65.3,Zone 5,61.0,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,THIRUVANANTHAPURAM,VARKALA,,25.8,100.0,,Zone 4,,Zone 5,KERALA,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-21 01:43:40,THRISSUR,ATHIRAPPILLY,,24.4,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,THRISSUR,KUNNAMKULAM,,25.4,100.0,,Zone 4,,Zone 5,KERALA,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-21 01:43:40,THRISSUR,MUNAKKAL,,26.8,96.0,,Zone 4,,Zone 5,KERALA,31.2,63.6,31.2,Zone 4,62.5,Zone 5,44.2,Zone 5,65.3,Zone 5,60.2,Zone 5,67.3,Zone 5,63.6,Zone 5,68.8,Zone 5
2025-05-21 01:43:40,NORTH_WEST_DELHI,NARELA,,32.0,66.0,,Zone 4,,Zone 5,DELHI,37.6,64.4,37.6,Zone 4,63.4,Zone 5,49.2,Zone 5,66.0,Zone 5,61.2,Zone 5,67.9,Zone 5,64.4,Zone 5,69.5,Zone 6
2025-05-21 01:43:40,PALAKKAD,KOLLENGODE,,25.4,100.0,,Zone 4,,Zone 5,KERALA,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-21 01:43:40,GUMLA,GUMLA-BISHNUPUR_KVK,,23.6,76.0,,Zone 3,,Zone 4,JHARKHAND,23.9,38.9,23.9,Zone 3,37.7,Zone 4,29.2,Zone 4,49.2,Zone 5,34.2,Zone 4,59.6,Zone 5,38.9,Zone 4,62.1,Zone 5
2025-05-21 01:43:40,PALAKKAD,KANJIRAPUZHA,,32.6,93.0,,Zone 5,,Zone 6,KERALA,65.2,76.0,65.2,Zone 5,74.5,Zone 6,69.0,Zone 5,78.0,Zone 6,72.5,Zone 6,81.4,Zone 6,76.0,Zone 6,84.9,Zone 6
2025-05-21 01:43:40,MALAPPURAM,THENNALA,,24.8,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,KANNUR,PERINGOME,,24.0,100.0,,Zone 4,,Zone 5,KERALA,25.4,59.1,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
2025-05-21 01:43:40,KANNUR,PINARAYI,,24.7,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,KASARAGOD,KUDLU_AFMU,,25.2,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,KASARAGOD,MADIKKAI,,24.3,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,KASARAGOD,MULIYAR,,24.5,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,KASARAGOD,PADANNAKKAD,,24.6,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,KASARAGOD,PANATHUR,,24.4,100.0,,Zone 4,,Zone 5,KERALA,26.3,60.0,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
2025-05-21 01:43:40,KASARAGOD,PILICODE,,25.1,37.0,,Zone 3,,Zone 4,KERALA,23.7,36.2,23.7,Zone 3,35.5,Zone 4,28.5,Zone 4,39.2,Zone 4,32.4,Zone 4,42.6,Zone 4,36.2,Zone 4,53.5,Zone 5
2025-05-21 01:43:40,KOLLAM,CHAVARA,,26.0,100.0,,Zone 4,,Zone 5,KERALA,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-21 01:43:40,KOLLAM,KARUVELIL_TKMIT,,25.4,100.0,,Zone 4,,Zone 5,KERALA,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
2025-05-21 01:43:40,KOLLAM,PUNALUR,,25.2,100.0,,Zone 4,,Zone 5,KERALA,27.2,60.9,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
2025-05-21 01:43:40,KOLLAM,THENMALA,,24.7,95.0,,Zone 4,,Zone 5,KERALA,26.0,59.0,26.0,Zone 4,54.8,Zone 5,32.6,Zone 4,61.3,Zone 5,42.3,Zone 5,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
2025-05-21 01:43:40,KOTTAYAM,KUMARAKOM_AFMU,,24.7,95.0,,Zone 4,,Zone 5,KERALA,26.0,59.0,26.0,Zone 4,54.8,Zone 5,32.6,Zone 4,61.3,Zone 5,42.3,Zone 5,63.9,Zone 5,59.0,Zone 5,65.8,Zone 5
2025-05-21 01:43:40,KOTTAYAM,VADAVATHOOR,,25.8,100.0,,Zone 4,,Zone 5,KERALA,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-21 01:43:40,KOTTAYAM,VAIKKOM,,26.1,100.0,,Zone 4,,Zone 5,KERALA,29.3,62.7,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
2025-05-21 01:43:40,KOZHIKODE,KUNNAMANGALAM,,25.7,100.0,,Zone 4,,Zone 5,KERALA,28.2,61.8,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
