STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Assam,Kamrup Metropolitan,Kamakhya,31.0,2026-06-30,09:45:00,79.0,2026-06-30,09:45:00,2026-06-30 09:52:01,38.7,Zone 4,66.4,Zone 5,38.7,Zone 4,65.5,Zone 5,59.4,Zone 5,67.8,Zone 5,63.6,Zone 5,69.5,Zone 6,66.4,Zone 5,73.0,Zone 6
Assam,Kamrup Metropolitan,N Ght College,30.1,2026-06-30,09:45:00,90.0,2026-06-30,09:45:00,2026-06-30 09:52:01,42.2,Zone 5,67.5,Zone 5,42.2,Zone 5,66.6,Zone 5,61.0,Zone 5,68.7,Zone 5,64.9,Zone 5,71.5,Zone 6,67.5,Zone 5,75.0,Zone 6
Assam,Kamrup Metropolitan,Sonapur,30.8,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Assam,Kamrup Metropolitan,Vcbc Rani,31.6,2026-06-30,09:45:00,95.0,2026-06-30,09:45:00,2026-06-30 09:52:01,62.5,Zone 5,73.4,Zone 6,62.5,Zone 5,71.9,Zone 6,67.0,Zone 5,75.5,Zone 6,69.9,Zone 6,78.9,Zone 6,73.4,Zone 6,82.3,Zone 6
Assam,Karbi Anglong(East),Bakulia,34.2,2026-06-30,09:45:00,64.0,2026-06-30,09:45:00,2026-06-30 09:52:01,42.8,Zone 4,67.0,Zone 5,42.8,Zone 4,66.1,Zone 5,60.4,Zone 5,68.3,Zone 5,64.3,Zone 5,70.7,Zone 6,67.0,Zone 5,74.2,Zone 6
Assam,Karbi Anglong(East),Diphu,32.3,2026-06-30,09:45:00,71.0,2026-06-30,09:45:00,2026-06-30 09:52:01,40.8,Zone 4,66.7,Zone 5,40.8,Zone 4,65.8,Zone 5,59.9,Zone 5,68.0,Zone 5,63.9,Zone 5,70.1,Zone 6,66.7,Zone 5,73.5,Zone 6
Assam,Karbi Anglong(West),Habang Circle,24.4,2026-06-30,09:30:00,100.0,2026-06-30,09:30:00,2026-06-30 09:52:01,26.3,Zone 4,60.0,Zone 5,26.3,Zone 4,58.6,Zone 5,33.2,Zone 4,62.2,Zone 5,47.0,Zone 5,64.6,Zone 5,60.0,Zone 5,66.5,Zone 5
Assam,Karbi Anglong(West),Kheronighat,33.8,2026-06-30,09:45:00,61.0,2026-06-30,09:45:00,2026-06-30 09:52:01,41.5,Zone 4,66.1,Zone 5,41.5,Zone 4,65.2,Zone 5,58.9,Zone 5,67.5,Zone 5,63.2,Zone 5,69.2,Zone 5,66.1,Zone 5,72.5,Zone 6
Assam,Karbi Anglong(West),Umlapher,26.2,2026-06-30,09:45:00,86.0,2026-06-30,09:45:00,2026-06-30 09:52:01,27.9,Zone 4,59.6,Zone 5,27.9,Zone 4,57.2,Zone 5,34.5,Zone 4,61.9,Zone 5,45.1,Zone 5,64.3,Zone 5,59.6,Zone 5,66.2,Zone 5
Assam,Karbi Anglong(West),Umpanai Apdcl,29.1,2026-06-30,09:45:00,81.0,2026-06-30,09:45:00,2026-06-30 09:52:01,33.6,Zone 4,63.5,Zone 5,33.6,Zone 4,62.5,Zone 5,43.9,Zone 5,65.2,Zone 5,60.1,Zone 5,67.2,Zone 5,63.5,Zone 5,68.8,Zone 5
Assam,Karimganj,Harinagar,,,,23.0,2026-06-30,09:45:00,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Assam,Karimganj,Karimganj Amfu,32.6,2026-06-30,09:45:00,74.0,2026-06-30,09:45:00,2026-06-30 09:52:01,42.7,Zone 5,67.5,Zone 5,42.7,Zone 5,66.7,Zone 5,61.1,Zone 5,68.8,Zone 5,65.0,Zone 5,71.7,Zone 6,67.5,Zone 5,75.1,Zone 6
Assam,Kokrajhar,Salakati Aegcl,32.2,2026-06-30,09:45:00,85.0,2026-06-30,09:45:00,2026-06-30 09:52:01,59.1,Zone 5,70.1,Zone 6,59.1,Zone 5,69.0,Zone 5,64.4,Zone 5,72.2,Zone 6,67.6,Zone 5,75.7,Zone 6,70.1,Zone 6,79.1,Zone 6
Assam,Majuli,Majuli,30.7,2026-06-30,09:45:00,82.0,2026-06-30,09:45:00,2026-06-30 09:52:01,38.1,Zone 4,66.3,Zone 5,38.1,Zone 4,65.4,Zone 5,59.3,Zone 5,67.7,Zone 5,63.5,Zone 5,69.4,Zone 6,66.3,Zone 5,72.9,Zone 6
Assam,Marigaon,Dharamtul,31.8,2026-06-30,09:45:00,78.0,2026-06-30,09:45:00,2026-06-30 09:52:01,44.8,Zone 5,67.8,Zone 5,44.8,Zone 5,67.0,Zone 5,61.6,Zone 5,69.0,Zone 5,65.3,Zone 5,72.2,Zone 6,67.8,Zone 5,75.6,Zone 6
Assam,Marigaon,Laharighat,31.2,2026-06-30,09:45:00,76.0,2026-06-30,09:45:00,2026-06-30 09:52:01,37.8,Zone 4,65.6,Zone 5,37.8,Zone 4,64.6,Zone 5,56.1,Zone 5,67.1,Zone 5,62.6,Zone 5,68.8,Zone 5,65.6,Zone 5,71.5,Zone 6
Assam,Marigaon,Marigaon,32.9,2026-06-30,09:45:00,76.0,2026-06-30,09:45:00,2026-06-30 09:52:01,53.9,Zone 5,69.0,Zone 5,53.9,Zone 5,68.2,Zone 5,63.3,Zone 5,70.8,Zone 6,66.7,Zone 5,74.3,Zone 6,69.0,Zone 5,77.7,Zone 6
Assam,Nagaon,Kampur,29.8,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Assam,Nagaon,Samaguri Aegcl,31.3,2026-06-30,09:45:00,85.0,2026-06-30,09:45:00,2026-06-30 09:52:01,53.0,Zone 5,68.8,Zone 5,53.0,Zone 5,68.0,Zone 5,63.1,Zone 5,70.6,Zone 6,66.5,Zone 5,74.0,Zone 6,68.8,Zone 5,77.5,Zone 6
Assam,Nalbari,Chamata,35.5,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Assam,Nalbari,Nalbari,40.7,2026-06-30,09:30:00,80.0,2026-06-30,09:30:00,2026-06-30 09:52:01,89.3,Zone 6,99.8,Zone 6,89.3,Zone 6,97.9,Zone 6,92.9,Zone 6,101.4,Zone 6,96.3,Zone 6,104.7,Zone 6,99.8,Zone 6,108.1,Zone 6
Assam,Nalbari,Tihu,32.7,2026-06-30,09:45:00,68.0,2026-06-30,09:45:00,2026-06-30 09:52:01,39.6,Zone 4,65.8,Zone 5,39.6,Zone 4,64.9,Zone 5,57.4,Zone 5,67.3,Zone 5,62.9,Zone 5,69.0,Zone 5,65.8,Zone 5,72.0,Zone 6
Assam,Sivasagar,Sivsagar Aegcl,31.2,2026-06-30,09:30:00,87.0,2026-06-30,09:30:00,2026-06-30 09:52:01,50.1,Zone 5,68.5,Zone 5,50.1,Zone 5,67.7,Zone 5,62.6,Zone 5,69.9,Zone 6,66.1,Zone 5,73.4,Zone 6,68.5,Zone 5,76.8,Zone 6
Assam,Sonitpur,Dhekiajuli Aegcl,31.2,2026-06-30,09:15:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Assam,Sonitpur,Ghoramara Aegcl,29.6,2026-06-30,09:45:00,83.0,2026-06-30,09:45:00,2026-06-30 09:52:01,35.3,Zone 4,64.9,Zone 5,35.3,Zone 4,63.9,Zone 5,51.9,Zone 5,66.4,Zone 5,61.7,Zone 5,68.3,Zone 5,64.9,Zone 5,70.3,Zone 6
Assam,Tamulpur,Mushalpur,31.8,2026-06-30,09:45:00,70.0,2026-06-30,09:45:00,2026-06-30 09:52:01,38.8,Zone 4,65.6,Zone 5,38.8,Zone 4,64.6,Zone 5,56.1,Zone 5,67.0,Zone 5,62.6,Zone 5,68.8,Zone 5,65.6,Zone 5,71.5,Zone 6
Assam,Tinsukia,Margherita,29.9,2026-06-30,09:45:00,89.0,2026-06-30,09:45:00,2026-06-30 09:52:01,40.5,Zone 5,67.2,Zone 5,40.5,Zone 5,66.3,Zone 5,60.7,Zone 5,68.5,Zone 5,64.6,Zone 5,71.1,Zone 6,67.2,Zone 5,74.5,Zone 6
Assam,Tinsukia,Ntps Apdcl,29.9,2026-06-30,09:45:00,94.0,2026-06-30,09:45:00,2026-06-30 09:52:01,49.9,Zone 5,68.5,Zone 5,49.9,Zone 5,67.6,Zone 5,62.5,Zone 5,69.9,Zone 6,66.1,Zone 5,73.3,Zone 6,68.5,Zone 5,76.8,Zone 6
Assam,Tinsukia,Rupai Aegcl,28.0,2026-06-30,09:45:00,92.0,2026-06-30,09:45:00,2026-06-30 09:52:01,33.1,Zone 4,64.4,Zone 5,33.1,Zone 4,63.4,Zone 5,49.4,Zone 5,66.0,Zone 5,61.2,Zone 5,68.0,Zone 5,64.4,Zone 5,69.5,Zone 6
Assam,Tinsukia,Tinsukia,27.4,2026-06-30,09:45:00,86.0,2026-06-30,09:45:00,2026-06-30 09:52:01,30.9,Zone 4,62.2,Zone 5,30.9,Zone 4,61.1,Zone 5,38.0,Zone 4,64.1,Zone 5,57.3,Zone 5,66.2,Zone 5,62.2,Zone 5,67.9,Zone 5
Assam,Udalguri,Rowta Aegcl,29.2,2026-06-30,09:30:00,96.0,2026-06-30,09:30:00,2026-06-30 09:52:01,39.9,Zone 5,67.2,Zone 5,39.9,Zone 5,66.2,Zone 5,60.5,Zone 5,68.4,Zone 5,64.5,Zone 5,70.9,Zone 6,67.2,Zone 5,74.4,Zone 6
Assam,Udalguri,Udalguri,27.4,2026-06-30,09:45:00,76.0,2026-06-30,09:45:00,2026-06-30 09:52:01,29.7,Zone 4,59.8,Zone 5,29.7,Zone 4,57.8,Zone 5,36.0,Zone 4,62.0,Zone 5,45.9,Zone 5,64.4,Zone 5,59.8,Zone 5,66.3,Zone 5
Assam,Udalguri,Udi Kvk,29.4,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Bihar,Araria,Araria Kvk,27.9,2026-06-30,09:00:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Bihar,Arwal,Arwal Aws400,32.1,2026-06-30,09:30:00,64.0,2026-06-30,09:30:00,2026-06-30 09:52:01,37.1,Zone 4,63.8,Zone 5,37.1,Zone 4,62.8,Zone 5,45.7,Zone 5,65.5,Zone 5,60.5,Zone 5,67.5,Zone 5,63.8,Zone 5,69.0,Zone 5
Bihar,Aurangabad,Aurangabad Kvk,29.7,2026-06-30,09:45:00,45.0,2026-06-30,09:45:00,2026-06-30 09:52:01,29.6,Zone 4,43.2,Zone 4,29.6,Zone 4,42.1,Zone 4,34.5,Zone 4,53.1,Zone 5,39.0,Zone 4,60.5,Zone 5,43.2,Zone 4,62.8,Zone 5
Bihar,Bhagalpur,Agriculture University Kvk,28.9,2026-06-30,09:30:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Bihar,Buxar,Buxar,31.7,2026-06-30,09:45:00,82.0,2026-06-30,09:45:00,2026-06-30 09:52:01,46.6,Zone 5,68.0,Zone 5,46.6,Zone 5,67.2,Zone 5,61.9,Zone 5,69.2,Zone 5,65.6,Zone 5,72.6,Zone 6,68.0,Zone 5,76.0,Zone 6
Bihar,Buxar,Dumaraon,29.7,2026-06-30,09:45:00,75.0,2026-06-30,09:45:00,2026-06-30 09:52:01,33.6,Zone 4,62.8,Zone 5,33.6,Zone 4,61.8,Zone 5,40.4,Zone 4,64.6,Zone 5,59.3,Zone 5,66.7,Zone 5,62.8,Zone 5,68.3,Zone 5
Bihar,Darbhanga,Darbhanga Aws400,28.0,2026-06-30,09:45:00,96.0,2026-06-30,09:45:00,2026-06-30 09:52:01,33.9,Zone 4,65.3,Zone 5,33.9,Zone 4,64.4,Zone 5,54.9,Zone 5,66.8,Zone 5,62.3,Zone 5,68.7,Zone 5,65.3,Zone 5,71.1,Zone 6
Bihar,Gaya,Bodhgaya,31.6,2026-06-30,09:45:00,59.0,2026-06-30,09:45:00,2026-06-30 09:52:01,34.8,Zone 4,61.5,Zone 5,34.8,Zone 4,60.5,Zone 5,40.8,Zone 4,63.5,Zone 5,54.5,Zone 5,65.8,Zone 5,61.5,Zone 5,67.5,Zone 5
Bihar,Gopalganj,Sipaya,38.5,2026-06-30,09:45:00,88.0,2026-06-30,09:45:00,2026-06-30 09:52:01,86.5,Zone 6,96.9,Zone 6,86.5,Zone 6,95.1,Zone 6,90.0,Zone 6,98.6,Zone 6,93.5,Zone 6,102.0,Zone 6,96.9,Zone 6,105.3,Zone 6
Bihar,Jehanabad,Jehanabad,31.7,2026-06-30,09:45:00,71.0,2026-06-30,09:45:00,2026-06-30 09:52:01,37.7,Zone 4,65.0,Zone 5,37.7,Zone 4,64.0,Zone 5,53.0,Zone 5,66.6,Zone 5,61.9,Zone 5,68.4,Zone 5,65.0,Zone 5,70.6,Zone 6
Bihar,Kaimur,Bhabua,36.3,2026-06-30,09:45:00,63.0,2026-06-30,09:45:00,2026-06-30 09:52:01,61.2,Zone 5,72.1,Zone 6,61.2,Zone 5,70.7,Zone 6,66.0,Zone 5,74.2,Zone 6,68.9,Zone 5,77.7,Zone 6,72.1,Zone 6,81.1,Zone 6
Bihar,Kishanganj,Arrabari,27.1,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
Bihar,Madhepura,Madhepura,28.1,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Bihar,Madhubani,Chanpur Basaitha,29.5,2026-06-30,09:45:00,90.0,2026-06-30,09:45:00,2026-06-30 09:52:01,37.2,Zone 4,66.6,Zone 5,37.2,Zone 4,65.7,Zone 5,59.7,Zone 5,68.0,Zone 5,63.8,Zone 5,69.9,Zone 6,66.6,Zone 5,73.4,Zone 6
Bihar,Madhubani,Sukhet,28.1,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Bihar,Munger,Kvk Munger,28.4,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
Bihar,Nalanda,Harnaut,28.0,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
Bihar,Nalanda,Rajgir,28.1,2026-06-30,09:30:00,89.0,2026-06-30,09:30:00,2026-06-30 09:52:01,32.5,Zone 4,63.7,Zone 5,32.5,Zone 4,62.7,Zone 5,45.1,Zone 5,65.4,Zone 5,60.4,Zone 5,67.4,Zone 5,63.7,Zone 5,69.0,Zone 5
Bihar,Patna,Baldwin Academy,30.9,2026-06-30,09:45:00,87.0,2026-06-30,09:45:00,2026-06-30 09:52:01,50.1,Zone 5,68.5,Zone 5,50.1,Zone 5,67.7,Zone 5,62.6,Zone 5,69.9,Zone 6,66.1,Zone 5,73.4,Zone 6,68.5,Zone 5,76.8,Zone 6
Bihar,Patna,Danapur Dps,32.5,2026-06-30,09:45:00,83.0,2026-06-30,09:45:00,2026-06-30 09:52:01,59.8,Zone 5,70.7,Zone 6,59.8,Zone 5,69.3,Zone 5,64.9,Zone 5,72.9,Zone 6,68.0,Zone 5,76.3,Zone 6,70.7,Zone 6,79.8,Zone 6
Bihar,Patna,Iit Patna,29.7,2026-06-30,09:30:00,100.0,2026-06-30,09:30:00,2026-06-30 09:52:01,54.1,Zone 5,69.0,Zone 5,54.1,Zone 5,68.2,Zone 5,63.3,Zone 5,70.8,Zone 6,66.7,Zone 5,74.3,Zone 6,69.0,Zone 5,77.8,Zone 6
Bihar,Patna,Kvk Barh,27.3,2026-06-30,09:45:00,93.0,2026-06-30,09:45:00,2026-06-30 09:52:01,31.9,Zone 4,63.8,Zone 5,31.9,Zone 4,62.8,Zone 5,45.5,Zone 5,65.5,Zone 5,60.5,Zone 5,67.5,Zone 5,63.8,Zone 5,69.0,Zone 5
Bihar,Patna,Patna,30.5,2026-06-30,09:45:00,67.0,2026-06-30,09:45:00,2026-06-30 09:52:01,34.3,Zone 4,62.3,Zone 5,34.3,Zone 4,61.2,Zone 5,40.7,Zone 4,64.2,Zone 5,57.8,Zone 5,66.3,Zone 5,62.3,Zone 5,68.0,Zone 5
Bihar,Purnea,Purnea Imd,38.2,2026-06-30,09:45:00,95.0,2026-06-30,09:45:00,2026-06-30 09:52:01,89.5,Zone 6,100.0,Zone 6,89.5,Zone 6,98.1,Zone 6,93.1,Zone 6,101.6,Zone 6,96.6,Zone 6,104.9,Zone 6,100.0,Zone 6,108.3,Zone 6
Bihar,Rohtas,Bikramganj,32.8,2026-06-30,09:45:00,46.0,2026-06-30,09:45:00,2026-06-30 09:52:01,34.9,Zone 4,59.7,Zone 5,34.9,Zone 4,57.5,Zone 5,40.2,Zone 4,61.9,Zone 5,45.4,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Bihar,Rohtas,Dehri,41.4,2026-06-30,09:45:00,62.0,2026-06-30,09:45:00,2026-06-30 09:52:01,77.6,Zone 6,88.2,Zone 6,77.6,Zone 6,86.5,Zone 6,81.2,Zone 6,90.0,Zone 6,84.7,Zone 6,93.4,Zone 6,88.2,Zone 6,96.8,Zone 6
Bihar,Saharsa,Agwanpur Aws400,27.9,2026-06-30,09:30:00,100.0,2026-06-30,09:30:00,2026-06-30 09:52:01,34.8,Zone 4,66.3,Zone 5,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
Bihar,Samastipur,Pusa Aws400,25.1,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,27.2,Zone 4,60.9,Zone 5,27.2,Zone 4,59.8,Zone 5,34.4,Zone 4,63.0,Zone 5,51.3,Zone 5,65.3,Zone 5,60.9,Zone 5,67.1,Zone 5
Bihar,Saran,Manjhi,28.6,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,40.0,Zone 5,67.2,Zone 5,40.0,Zone 5,66.3,Zone 5,60.6,Zone 5,68.5,Zone 5,64.5,Zone 5,71.0,Zone 6,67.2,Zone 5,74.4,Zone 6
Bihar,Sheikpura,Sheikpura Kvk,26.4,2026-06-30,09:30:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Bihar,Siwan,Ziradei,29.1,2026-06-30,09:45:00,79.0,2026-06-30,09:45:00,2026-06-30 09:52:01,33.2,Zone 4,63.0,Zone 5,33.2,Zone 4,62.0,Zone 5,41.1,Zone 5,64.8,Zone 5,59.5,Zone 5,66.9,Zone 5,63.0,Zone 5,68.5,Zone 5
Bihar,Supaul,Supaul Aws400,28.4,2026-06-30,09:45:00,97.0,2026-06-30,09:45:00,2026-06-30 09:52:01,35.7,Zone 4,66.5,Zone 5,35.7,Zone 4,65.5,Zone 5,59.6,Zone 5,67.8,Zone 5,63.7,Zone 5,69.7,Zone 6,66.5,Zone 5,73.2,Zone 6
Bihar,Vaishali,Vaishali,26.8,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,31.8,Zone 4,64.5,Zone 5,31.8,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
Chandigarh,Chandigarh,Chandigarh,31.5,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chandigarh,Chandigarh,Dav School,33.0,2026-06-30,09:45:00,60.0,2026-06-30,09:45:00,2026-06-30 09:52:01,38.4,Zone 4,64.2,Zone 5,38.4,Zone 4,63.2,Zone 5,47.9,Zone 5,65.8,Zone 5,60.9,Zone 5,67.8,Zone 5,64.2,Zone 5,69.2,Zone 5
Chhattisgarh,Balrampur,Balrampur,32.0,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Balrampur,Balrampur Aws400,30.8,2026-06-30,09:45:00,65.0,2026-06-30,09:45:00,2026-06-30 09:52:01,35.0,Zone 4,62.5,Zone 5,35.0,Zone 4,61.5,Zone 5,41.4,Zone 4,64.4,Zone 5,58.8,Zone 5,66.5,Zone 5,62.5,Zone 5,68.2,Zone 5
Chhattisgarh,Bemetara,Bemetara,29.1,2026-06-30,09:15:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Bemetara,Bemetara Durg,29.6,2026-06-30,09:45:00,86.0,2026-06-30,09:45:00,2026-06-30 09:52:01,36.1,Zone 4,65.6,Zone 5,36.1,Zone 4,64.7,Zone 5,56.3,Zone 5,67.1,Zone 5,62.6,Zone 5,68.8,Zone 5,65.6,Zone 5,71.6,Zone 6
Chhattisgarh,Bilaspur,Bilaspur,27.7,2026-06-30,09:30:00,90.0,2026-06-30,09:30:00,2026-06-30 09:52:01,31.5,Zone 4,63.1,Zone 5,31.5,Zone 4,62.0,Zone 5,41.6,Zone 5,64.9,Zone 5,59.6,Zone 5,66.9,Zone 5,63.1,Zone 5,68.5,Zone 5
Chhattisgarh,Dhamtari,Dhamtari,,,,66.0,2026-06-30,09:30:00,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Dhamtari,Nagri,,,,73.0,2026-06-30,09:30:00,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Gariaband,Gariaband,30.6,2026-06-30,09:45:00,73.0,2026-06-30,09:45:00,2026-06-30 09:52:01,35.6,Zone 4,63.9,Zone 5,35.6,Zone 4,62.9,Zone 5,46.3,Zone 5,65.6,Zone 5,60.6,Zone 5,67.6,Zone 5,63.9,Zone 5,69.1,Zone 5
Chhattisgarh,Janjgir Champa,Janjgir,,,,29.0,2026-06-30,09:45:00,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Janjgir Champa,Nawagarh,25.6,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,28.2,Zone 4,61.8,Zone 5,28.2,Zone 4,60.7,Zone 5,35.6,Zone 4,63.7,Zone 5,55.5,Zone 5,65.9,Zone 5,61.8,Zone 5,67.7,Zone 5
Chhattisgarh,Janjgir Champa,Sakti,23.8,2026-06-30,09:45:00,100.0,2026-06-30,09:45:00,2026-06-30 09:52:01,25.4,Zone 4,59.1,Zone 5,25.4,Zone 4,55.3,Zone 5,32.2,Zone 4,61.4,Zone 5,42.9,Zone 5,64.0,Zone 5,59.1,Zone 5,65.9,Zone 5
Chhattisgarh,Jashpur,Bagicha,29.9,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Kabirdham,Pandaria,30.1,2026-06-30,09:45:00,45.0,2026-06-30,09:45:00,2026-06-30 09:52:01,30.2,Zone 4,44.0,Zone 4,30.2,Zone 4,42.9,Zone 4,35.2,Zone 4,55.4,Zone 5,39.7,Zone 4,61.0,Zone 5,44.0,Zone 4,63.3,Zone 5
Chhattisgarh,Korba,Lakhanpur Kvk,28.1,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Mahasamund,Mahasamund,30.2,2026-06-30,09:45:00,71.0,2026-06-30,09:45:00,2026-06-30 09:52:01,34.0,Zone 4,62.6,Zone 5,34.0,Zone 4,61.5,Zone 5,40.6,Zone 4,64.4,Zone 5,59.0,Zone 5,66.5,Zone 5,62.6,Zone 5,68.2,Zone 5
Chhattisgarh,Mahasamund,Pithora,27.2,2026-06-30,09:45:00,79.0,2026-06-30,09:45:00,2026-06-30 09:52:01,29.1,Zone 4,59.7,Zone 5,29.1,Zone 4,57.4,Zone 5,35.4,Zone 4,61.9,Zone 5,45.4,Zone 5,64.4,Zone 5,59.7,Zone 5,66.3,Zone 5
Chhattisgarh,Mungeli,Lormi,30.4,2026-06-30,09:45:00,73.0,2026-06-30,09:45:00,2026-06-30 09:52:01,35.6,Zone 4,63.9,Zone 5,35.6,Zone 4,62.9,Zone 5,46.3,Zone 5,65.6,Zone 5,60.6,Zone 5,67.6,Zone 5,63.9,Zone 5,69.1,Zone 5
Chhattisgarh,Mungeli,Mungeli,30.3,2026-06-30,09:45:00,74.0,2026-06-30,09:45:00,2026-06-30 09:52:01,35.8,Zone 4,64.2,Zone 5,35.8,Zone 4,63.2,Zone 5,48.0,Zone 5,65.8,Zone 5,61.0,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
Chhattisgarh,Pendra Road,Pendra Road,26.9,2026-06-30,09:15:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Raigarh,Dharamjaigarh,27.2,2026-06-30,09:45:00,87.0,2026-06-30,09:45:00,2026-06-30 09:52:01,29.9,Zone 4,61.5,Zone 5,29.9,Zone 4,60.5,Zone 5,36.9,Zone 4,63.5,Zone 5,54.4,Zone 5,65.8,Zone 5,61.5,Zone 5,67.5,Zone 5
Chhattisgarh,Raigarh,Raigarh,26.2,2026-06-30,09:30:00,100.0,2026-06-30,09:30:00,2026-06-30 09:52:01,29.3,Zone 4,62.7,Zone 5,29.3,Zone 4,61.6,Zone 5,39.3,Zone 5,64.5,Zone 5,59.1,Zone 5,66.6,Zone 5,62.7,Zone 5,68.2,Zone 5
Chhattisgarh,Raipur,Naya Raipur,29.1,2026-06-30,09:45:00,77.0,2026-06-30,09:45:00,2026-06-30 09:52:01,32.8,Zone 4,62.5,Zone 5,32.8,Zone 4,61.4,Zone 5,39.7,Zone 4,64.4,Zone 5,58.7,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
Chhattisgarh,Raipur,Raipur,29.9,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Rajnandgaon,Rajnandgaon,27.3,2026-06-30,09:45:00,84.0,2026-06-30,09:45:00,2026-06-30 09:52:01,30.6,Zone 4,61.7,Zone 5,30.6,Zone 4,60.6,Zone 5,37.5,Zone 4,63.7,Zone 5,55.1,Zone 5,65.9,Zone 5,61.7,Zone 5,67.6,Zone 5
Chhattisgarh,Surajpur,Surajpur,27.9,2026-06-30,09:45:00,,,,2026-06-30 09:52:01,,,,,,,,,,,,,,,,,,,,
Chhattisgarh,Surajpur,Surajpur Aws400,28.3,2026-06-30,09:45:00,76.0,2026-06-30,09:45:00,2026-06-30 09:52:01,31.6,Zone 4,61.4,Zone 5,31.6,Zone 4,60.3,Zone 5,38.2,Zone 4,63.4,Zone 5,53.8,Zone 5,65.7,Zone 5,61.4,Zone 5,67.4,Zone 5
